word,series_frequency,english_frequency,vocabulary_level
realized,1,11186108,N/A
instinctively,1,489600,N/A
equilibrium,1,5971011,N/A
consumed,1,3820896,N/A
organism,1,9001927,N/A
plague,1,2805577,C2
serum,1,5949978,N/A
perhap,1,42450144,N/A
saturated,1,2637689,N/A
stink,1,1403162,N/A
infected,1,8358326,N/A
repulsive,1,428282,N/A
destroyed,1,9026486,N/A
metallic,1,6330592,N/A
carrying,1,16328349,N/A
moved,1,35713495,N/A
needed,1,76528079,N/A
knowing,1,14410719,N/A
completed,1,54810628,N/A
inevitability,1,258905,N/A
wizard,1,15920902,N/A
alley,1,5087439,N/A
boundary,1,22579174,C1
