word,series_frequency,english_frequency,filter_reason,vocabulary_level
split,1,22271070,Oxford 3000,B2
dishonest,1,936098,Oxford 3000,B2
command,1,76990257,Oxford 3000,B2
tonight,1,20720362,Oxford 3000,A1
prepare,1,24453952,Oxford 3000,A2
extra,1,59377307,Oxford 3000,A2
truly,1,21693553,Oxford 3000,B2
loyal,1,4498834,Easy word (easy_words.csv),B2
servant,1,8122103,Oxford 3000,B2
impossible,1,15564765,Oxford 3000,B1
maintain,1,39699805,Oxford 3000,B2
perfect,1,60242920,Oxford 3000,A2
secret,1,44597035,Oxford 3000,B1
port,1,97223577,Oxford 3000,B1
century,1,61440412,Oxford 3000,A2
likely,1,55669441,Oxford 3000,B1
alive,1,16064787,Easy word (easy_words.csv),B1
remember,1,84324100,Oxford 3000,A1
morning,1,55268727,Oxford 3000,A1
rat,1,19275719,Vocabulary level below C (A2),A2
saying,1,38415068,Easy word (easy_words.csv),C2
scary,1,5571680,Oxford 3000,B1
finger,1,23127249,Oxford 3000,A2
killed,1,23240536,"High English frequency (23,240,536 > 20,000,000)",N/A
builder,1,24633350,"High English frequency (24,633,350 > 20,000,000)",B1
gave,1,36576222,"High English frequency (36,576,222 > 20,000,000)",N/A
supporting,1,24481347,"High English frequency (24,481,347 > 20,000,000)",N/A
moment,1,47882449,Oxford 3000,A2
sorry,1,35595812,Oxford 3000,A1
steal,1,7929395,Oxford 3000,A2
carry,1,39978069,Oxford 3000,A1
cup,1,53967499,Oxford 3000,A1
storm,1,25855663,Oxford 3000,A2
shelter,1,11694053,Oxford 3000,B2
wait,1,41363575,Oxford 3000,A1
doing,1,81188350,"High English frequency (81,188,350 > 20,000,000)",N/A
folk,1,29157024,Easy word (easy_words.csv),B1
selling,1,44375770,"High English frequency (44,375,770 > 20,000,000)",N/A
proper,1,28099582,Oxford 3000,B1
steel,1,50194670,Oxford 3000,B2
threat,1,28395916,Oxford 3000,B2
thief,1,5188743,Oxford 3000,B1
hunt,1,15062955,Oxford 3000,B1
tough,1,13595406,Oxford 3000,B2
spread,1,27917385,Oxford 3000,B2
surround,1,8290652,Oxford 3000,B1
clear,1,90182619,Oxford 3000,A2
farmer,1,25404354,Oxford 3000,A2
eat,1,32034082,Oxford 3000,A1
five,1,104165769,Oxford 3000,A1
almost,1,66408838,Oxford 3000,A2
trying,1,57462639,"High English frequency (57,462,639 > 20,000,000)",N/A
seen,1,78381896,"High English frequency (78,381,896 > 20,000,000)",N/A
knew,1,31636418,"High English frequency (31,636,418 > 20,000,000)",N/A
went,1,68130142,"High English frequency (68,130,142 > 20,000,000)",N/A
flame,1,13144652,Oxford 3000,B2
scared,1,5071401,Oxford 3000,B1
nice,1,69395609,Oxford 3000,A1
ideas,1,67309657,"High English frequency (67,309,657 > 20,000,000)",N/A
ahead,1,28375319,Oxford 3000,B1
river,1,90083055,Oxford 3000,A1
neck,1,18121249,Easy word (easy_words.csv),A2
boat,1,49704793,Oxford 3000,A1
straight,1,32760917,Oxford 3000,A2
strong,1,61017481,Oxford 3000,A2
stone,1,55106393,Oxford 3000,B1
sweet,1,35276616,Oxford 3000,A1
giant,1,23823051,Oxford 3000,B1
summer,1,70182891,Oxford 3000,A1
hunting,1,19855263,Oxford 3000,B2
shut,1,12663576,Oxford 3000,A2
difference,1,69547459,Oxford 3000,A2
maybe,1,51946944,Oxford 3000,A2
ghost,1,17436367,Oxford 3000,B1
grandpa,1,1496650,Vocabulary level below C (A2),A2
understand,1,65846056,Oxford 3000,A1
stand,1,65383320,Oxford 3000,A2
bit,1,102061114,Oxford 3000,A2
prove,1,16046788,Oxford 3000,B1
choice,1,87774404,Easy word (easy_words.csv),B1
dream,1,52657185,Oxford 3000,A2
compared,1,34638205,"High English frequency (34,638,205 > 20,000,000)",N/A
sharp,1,25388933,Oxford 3000,B1
chance,1,51442371,Oxford 3000,B1
whole,1,85317360,Oxford 3000,A2
greatest,1,25547808,"High English frequency (25,547,808 > 20,000,000)",N/A
quick,1,85624282,Oxford 3000,A1
doubt,1,23256721,Oxford 3000,B1
prefer,1,21937284,Oxford 3000,A2
fighting,1,20036994,Oxford 3000,B2
delight,1,7350997,Oxford 3000,B2
sight,1,18090913,Oxford 3000,B1
soul,1,38590733,Oxford 3000,A2
binding,1,35460835,"High English frequency (35,460,835 > 20,000,000)",N/A
stranger,1,8776480,Oxford 3000,B1
whenever,1,14234378,Oxford 3000,B1
sort,1,92991770,"High English frequency (92,991,770 > 20,000,000)",A2
anywhere,1,23947583,Oxford 3000,A2
tried,1,34201786,"High English frequency (34,201,786 > 20,000,000)",N/A
true,1,96287961,Oxford 3000,A2
listen,1,44504101,Oxford 3000,A1
build,1,83635409,Oxford 3000,A2
adventure,1,48773118,Oxford 3000,A2
took,1,66297175,"High English frequency (66,297,175 > 20,000,000)",N/A
growing,1,38729323,"High English frequency (38,729,323 > 20,000,000)",B2
leaving,1,23878642,"High English frequency (23,878,642 > 20,000,000)",N/A
middle,1,70231951,Oxford 3000,B2
learned,1,23121323,"High English frequency (23,121,323 > 20,000,000)",N/A
darkness,1,9058089,Easy word (easy_words.csv),B2
waiting,1,30170505,"High English frequency (30,170,505 > 20,000,000)",N/A
slave,1,10692715,Oxford 3000,B2
ought,1,7523238,Oxford 3000,N/A
crowd,1,13848480,Oxford 3000,A2
entire,1,56327035,Oxford 3000,B2
reward,1,15159375,Oxford 3000,B1
choose,1,90010174,Oxford 3000,A1
weight,1,97000327,Oxford 3000,B1
silver,1,74330865,Oxford 3000,A2
fat,1,51311873,Oxford 3000,A1
happy,1,63486618,Oxford 3000,A1
rich,1,38868722,Oxford 3000,A2
pardon,1,2210272,Easy word (easy_words.csv),A2
tree,1,87001068,Oxford 3000,A1
alone,1,39326417,Oxford 3000,A2
woman,1,71398090,Oxford 3000,A1
met,1,45111009,"High English frequency (45,111,009 > 20,000,000)",N/A
finally,1,48999091,Oxford 3000,A2
starting,1,68080206,"High English frequency (68,080,206 > 20,000,000)",N/A
playing,1,51019438,"High English frequency (51,019,438 > 20,000,000)",N/A
eating,1,21565444,"High English frequency (21,565,444 > 20,000,000)",N/A
terrible,1,8653557,Oxford 3000,A2
mistake,1,18974243,Oxford 3000,A2
prayer,1,22350241,Oxford 3000,B1
careful,1,11836566,Oxford 3000,A2
monster,1,22671463,Easy word (easy_words.csv),B1
poor,1,48168685,Oxford 3000,A1
suffer,1,11091354,Oxford 3000,B2
custom,1,77967148,Oxford 3000,B1
suppose,1,11981451,Oxford 3000,C1
perspective,1,21553761,Oxford 3000,C1
normal,1,56868739,Oxford 3000,A2
tradition,1,21294192,Oxford 3000,B2
ceremony,1,11862840,Oxford 3000,B1
providing,1,57957650,"High English frequency (57,957,650 > 20,000,000)",N/A
soft,1,39603430,Oxford 3000,A2
duty,1,49442017,Oxford 3000,B1
meat,1,19820582,Oxford 3000,A1
shown,1,68755779,"High English frequency (68,755,779 > 20,000,000)",N/A
deserve,1,6619274,Oxford 3000,B1
married,1,30232332,Oxford 3000,A2
owe,1,4425354,Oxford 3000,B1
follow,1,104310863,Oxford 3000,A2
aim,1,41507102,Oxford 3000,B1
forget,1,25685480,Oxford 3000,A2
regard,1,31585197,Oxford 3000,B2
