word,series_frequency,english_frequency,filter_reason,vocabulary_level
myself,1,37983649,Oxford 3000,A2
worked,1,38128226,"High English frequency (38,128,226 > 20,000,000)",N/A
poor,1,48168685,Oxford 3000,A1
opposite,1,12517681,Oxford 3000,A2
lock,1,28790637,Oxford 3000,B1
safe,1,64247128,Oxford 3000,A1
pitch,1,11205300,Oxford 3000,B2
rat,1,19275719,Vocabulary level below C (A2),A2
wonder,1,27355961,Oxford 3000,B1
remind,1,9348091,Oxford 3000,B1
alcohol,1,25524797,Oxford 3000,A2
pattern,1,59934694,Oxford 3000,B1
lack,1,35178494,Oxford 3000,B2
glass,1,77569569,Oxford 3000,A1
changing,1,32076618,"High English frequency (32,076,618 > 20,000,000)",N/A
fill,1,37778413,Oxford 3000,A2
victim,1,27517312,Oxford 3000,B2
newly,1,21102330,"High English frequency (21,102,330 > 20,000,000)",B2
shut,1,12663576,Oxford 3000,A2
corner,1,42507235,Oxford 3000,A2
themself,1,47355436,Oxford 3000,N/A
lady,1,58395651,Oxford 3000,B1
claim,1,77027977,Oxford 3000,B2
actress,1,9736623,Oxford 3000,N/A
intel,1,29038707,"High English frequency (29,038,707 > 20,000,000)",N/A
dust,1,15230697,Easy word (easy_words.csv),B1
settle,1,7314407,Easy word (easy_words.csv),B2
offered,1,50347350,"High English frequency (50,347,350 > 20,000,000)",N/A
admin,1,40068858,"High English frequency (40,068,858 > 20,000,000)",N/A
bike,1,35027276,Oxford 3000,A2
ankle,1,4978077,Oxford 3000,B1
concern,1,53677487,Oxford 3000,B2
primary,1,65687551,Oxford 3000,B2
broken,1,31399439,Oxford 3000,A2
bent,1,5121803,Oxford 3000,N/A
inside,1,74360351,Oxford 3000,A1
zone,1,56616482,Oxford 3000,B1
worse,1,15677739,Easy word (easy_words.csv),A2
pound,1,31442489,Oxford 3000,A2
grandfather,1,4178291,Oxford 3000,A2
won,1,29998103,"High English frequency (29,998,103 > 20,000,000)",N/A
suit,1,27807112,Oxford 3000,A2
architect,1,15859303,Oxford 3000,B1
initiative,1,21828838,Oxford 3000,C1
eight,1,32784155,Oxford 3000,A1
success,1,62613354,Oxford 3000,B1
depressed,1,3358586,Oxford 3000,B1
economy,1,51853436,Oxford 3000,B2
dig,1,8466001,Oxford 3000,B1
running,1,72955000,Oxford 3000,A2
flow,1,57481417,Oxford 3000,B1
task,1,60106094,Oxford 3000,B2
solve,1,13452150,Oxford 3000,B1
accept,1,49819069,Oxford 3000,B1
serve,1,36697856,Oxford 3000,A2
fabric,1,23144866,"High English frequency (23,144,866 > 20,000,000)",C1
edge,1,49695533,Oxford 3000,B1
tape,1,40660941,Oxford 3000,N/A
wound,1,9054650,Oxford 3000,B2
super,1,66861365,"High English frequency (66,861,365 > 20,000,000)",N/A
load,1,47072172,Oxford 3000,B2
attack,1,55851080,Oxford 3000,B1
placed,1,35347899,"High English frequency (35,347,899 > 20,000,000)",N/A
spent,1,29719451,"High English frequency (29,719,451 > 20,000,000)",N/A
nail,1,15515694,Oxford 3000,B2
wanted,1,63301836,"High English frequency (63,301,836 > 20,000,000)",N/A
moving,1,51765877,"High English frequency (51,765,877 > 20,000,000)",B2
string,1,64902383,Oxford 3000,B2
clean,1,46556374,Oxford 3000,A1
bush,1,72896884,Oxford 3000,B2
dinner,1,27843687,Oxford 3000,A1
eat,1,32034082,Oxford 3000,A1
bread,1,15131908,Oxford 3000,A1
skin,1,62160234,Oxford 3000,B1
fat,1,51311873,Oxford 3000,A1
tonight,1,20720362,Oxford 3000,A1
blood,1,61544877,Oxford 3000,A2
daddy,1,9928046,Easy word (easy_words.csv),N/A
coast,1,48826622,Oxford 3000,B1
shift,1,24490094,Oxford 3000,B2
tunnel,1,10768846,Oxford 3000,B1
hate,1,23308836,Oxford 3000,A2
audit,1,24569170,"High English frequency (24,569,170 > 20,000,000)",N/A
smoking,1,27526627,Oxford 3000,A1
cigarette,1,13548980,Oxford 3000,A2
chemical,1,54600680,Oxford 3000,B2
completed,1,54810628,"High English frequency (54,810,628 > 20,000,000)",N/A
effectively,1,19507811,Oxford 3000,B2
ensure,1,66301826,Oxford 3000,B2
despite,1,28148989,Oxford 3000,B1
transaction,1,45067109,"High English frequency (45,067,109 > 20,000,000)",C1
trail,1,33077821,"High English frequency (33,077,821 > 20,000,000)",B2
otherwise,1,53406486,Oxford 3000,B1
dead,1,48412882,Oxford 3000,A2
hold,1,82741121,Oxford 3000,A2
partnership,1,43689009,"High English frequency (43,689,009 > 20,000,000)",B2
charter,1,22423253,"High English frequency (22,423,253 > 20,000,000)",N/A
liquid,1,23549440,Oxford 3000,B1
playing,1,51019438,"High English frequency (51,019,438 > 20,000,000)",N/A
loose,1,12556710,Oxford 3000,B1
capital,1,70933885,Oxford 3000,A2
excuse,1,6390272,Oxford 3000,B1
round,1,67565012,Oxford 3000,A2
zero,1,30735412,Oxford 3000,A2
waiting,1,30170505,"High English frequency (30,170,505 > 20,000,000)",N/A
cousin,1,6460959,Oxford 3000,A2
double,1,80997067,Oxford 3000,A2
breaking,1,29841004,"High English frequency (29,841,004 > 20,000,000)",N/A
extension,1,47016733,"High English frequency (47,016,733 > 20,000,000)",B2
maintained,1,28492421,"High English frequency (28,492,421 > 20,000,000)",N/A
active,1,84084764,Oxford 3000,B1
cross,1,77222123,Oxford 3000,A1
path,1,54711903,Oxford 3000,A2
identify,1,42394136,Oxford 3000,B2
dedicated,1,33916569,"High English frequency (33,916,569 > 20,000,000)",C1
usual,1,17044981,Oxford 3000,B1
forgive,1,3379266,Oxford 3000,B1
cabinet,1,22829529,"High English frequency (22,829,529 > 20,000,000)",B2
occasionally,1,9674433,Oxford 3000,B2
soon,1,77038135,Oxford 3000,A2
starting,1,68080206,"High English frequency (68,080,206 > 20,000,000)",N/A
likely,1,55669441,Oxford 3000,B1
sheet,1,63679634,Oxford 3000,B1
jump,1,46930563,Oxford 3000,A2
anywhere,1,23947583,Oxford 3000,A2
anybody,1,10367449,Oxford 3000,A2
pick,1,55170145,Oxford 3000,B1
growth,1,80238798,Oxford 3000,B2
build,1,83635409,Oxford 3000,A2
mom,1,39068727,"High English frequency (39,068,727 > 20,000,000)",N/A
slip,1,15473513,Oxford 3000,B1
emergency,1,46720881,Oxford 3000,B1
babe,1,49505821,"High English frequency (49,505,821 > 20,000,000)",N/A
deserf,1,4081562,Easy word (easy_words.csv),N/A
rear,1,22583111,"High English frequency (22,583,111 > 20,000,000)",B2
buddy,1,28145735,"High English frequency (28,145,735 > 20,000,000)",N/A
crazy,1,23174564,Oxford 3000,A2
asking,1,19887691,Easy word (easy_words.csv),N/A
seen,1,78381896,"High English frequency (78,381,896 > 20,000,000)",N/A
wish,1,84275843,Oxford 3000,B2
surgery,1,41091411,Oxford 3000,B2
employ,1,8800447,Oxford 3000,B1
variety,1,54902084,Oxford 3000,B1
shock,1,17917684,Oxford 3000,B1
indicated,1,22471844,"High English frequency (22,471,844 > 20,000,000)",N/A
enemy,1,20766378,Oxford 3000,B1
rest,1,55957144,Oxford 3000,A2
painful,1,5591729,Oxford 3000,B1
weakness,1,9335913,Oxford 3000,B2
specifically,1,26114063,Oxford 3000,C1
although,1,79579407,Oxford 3000,B1
shame,1,6882495,Oxford 3000,C1
cycle,1,38019495,Oxford 3000,B1
progress,1,48912113,Oxford 3000,B1
therapy,1,42407034,Oxford 3000,B2
violence,1,29326418,Oxford 3000,B2
aggressive,1,7345918,Oxford 3000,B2
helpful,1,46208737,Oxford 3000,B1
daughter,1,33796898,Oxford 3000,A1
lord,1,52474647,Oxford 3000,N/A
behind,1,53892722,Oxford 3000,A1
truth,1,37860395,Oxford 3000,B2
growing,1,38729323,"High English frequency (38,729,323 > 20,000,000)",B2
committed,1,21662572,"High English frequency (21,662,572 > 20,000,000)",C2
fifth,1,16646993,Easy word (easy_words.csv),A2
became,1,37332761,"High English frequency (37,332,761 > 20,000,000)",N/A
necessary,1,72715604,Oxford 3000,B1
announce,1,22338270,Oxford 3000,B1
announced,1,28744210,"High English frequency (28,744,210 > 20,000,000)",N/A
bring,1,74972410,Oxford 3000,A2
gene,1,46663109,"High English frequency (46,663,109 > 20,000,000)",C1
established,1,50818165,"High English frequency (50,818,165 > 20,000,000)",N/A
adding,1,26797775,"High English frequency (26,797,775 > 20,000,000)",N/A
stream,1,47475128,Oxford 3000,B1
rent,1,52861758,Oxford 3000,A2
farm,1,57843397,Oxford 3000,A1
owe,1,4425354,Oxford 3000,B1
seriously,1,14915797,Oxford 3000,B1
ball,1,57083746,Oxford 3000,A1
drum,1,22576258,Oxford 3000,A2
worker,1,64027085,Oxford 3000,A2
alliance,1,25690053,"High English frequency (25,690,053 > 20,000,000)",C2
looked,1,31988351,"High English frequency (31,988,351 > 20,000,000)",N/A
clown,1,4207862,Vocabulary level below C (A2),A2
handle,1,40142611,Oxford 3000,B1
deep,1,53536903,Oxford 3000,A2
trip,1,65448610,Oxford 3000,A2
expansion,1,22107831,"High English frequency (22,107,831 > 20,000,000)",B2
prince,1,25792740,Oxford 3000,B1
elsewhere,1,14853167,Oxford 3000,B2
empty,1,26459037,Oxford 3000,A2
purchased,1,20961092,"High English frequency (20,961,092 > 20,000,000)",N/A
direction,1,77743069,Oxford 3000,B1
wall,1,74268226,Oxford 3000,A1
smart,1,37455745,Oxford 3000,B1
worried,1,6610456,Oxford 3000,A2
charity,1,18775810,Oxford 3000,B1
muscle,1,26608130,Oxford 3000,B2
closed,1,41782645,Oxford 3000,A1
struggle,1,13649964,Oxford 3000,B2
alone,1,39326417,Oxford 3000,A2
extra,1,59377307,Oxford 3000,A2
entertain,1,3196769,Oxford 3000,B1
nine,1,27015750,Oxford 3000,A1
regularly,1,13860363,Oxford 3000,B1
element,1,80486579,Oxford 3000,B2
break,1,67285982,Oxford 3000,A2
somewhere,1,14335599,Oxford 3000,A2
smooth,1,18703915,Oxford 3000,B1
expression,1,39587597,Oxford 3000,B2
honey,1,10476847,Vocabulary level below C (A2),A2
fish,1,54923910,Oxford 3000,A1
flight,1,71157824,Oxford 3000,A2
immigrant,1,9164728,Oxford 3000,B2
labor,1,38292450,"High English frequency (38,292,450 > 20,000,000)",N/A
deserve,1,6619274,Oxford 3000,B1
needed,1,76528079,"High English frequency (76,528,079 > 20,000,000)",N/A
regular,1,63400354,Oxford 3000,B1
boss,1,16262055,Oxford 3000,A2
solid,1,40522762,Oxford 3000,B2
heard,1,45436523,"High English frequency (45,436,523 > 20,000,000)",N/A
definitely,1,15922257,Oxford 3000,B1
marriage,1,34309140,Oxford 3000,B1
killing,1,13478027,Oxford 3000,B1
wife,1,47510357,Oxford 3000,A1
wet,1,24090751,Oxford 3000,A2
lost,1,74772026,Oxford 3000,A2
everyone,1,64547036,Oxford 3000,A2
forget,1,25685480,Oxford 3000,A2
walk,1,46873435,Oxford 3000,A1
nut,1,15509690,Oxford 3000,B2
wear,1,32084183,Oxford 3000,A1
fundamental,1,21133384,Oxford 3000,C2
difference,1,69547459,Oxford 3000,A2
kill,1,31335290,Oxford 3000,A2
lay,1,17973216,Oxford 3000,N/A
mostly,1,26774406,Oxford 3000,B1
mentioned,1,28566238,"High English frequency (28,566,238 > 20,000,000)",N/A
instead,1,56499843,Oxford 3000,A2
honest,1,11109203,Oxford 3000,B1
chip,1,33793448,Easy word (easy_words.csv),A1
assignment,1,25005176,Oxford 3000,C1
desert,1,16762653,Oxford 3000,A2
uncle,1,8649726,Oxford 3000,A2
apartment,1,69339429,Oxford 3000,A2
barely,1,6764292,Easy word (easy_words.csv),B2
christ,1,28486624,"High English frequency (28,486,624 > 20,000,000)",N/A
fix,1,39847571,Oxford 3000,B1
surprised,1,10158243,Oxford 3000,A2
visiting,1,20913930,"High English frequency (20,913,930 > 20,000,000)",N/A
stuck,1,9120620,Easy word (easy_words.csv),B2
vendor,1,43698805,"High English frequency (43,698,805 > 20,000,000)",N/A
pretty,1,51699969,Oxford 3000,A2
attention,1,45017405,Oxford 3000,B1
scary,1,5571680,Oxford 3000,B1
weak,1,13363258,Oxford 3000,B1
division,1,78661622,Oxford 3000,B2
satisfied,1,14589394,Oxford 3000,B1
taste,1,20925313,Oxford 3000,B1
whenever,1,14234378,Oxford 3000,B1
asked,1,75532722,"High English frequency (75,532,722 > 20,000,000)",N/A
pain,1,44900758,Oxford 3000,A2
catch,1,23016856,Oxford 3000,A1
near,1,82226385,Oxford 3000,A1
evidence,1,62615980,Oxford 3000,B2
handling,1,31623717,"High English frequency (31,623,717 > 20,000,000)",N/A
grab,1,9373834,Oxford 3000,B1
toward,1,66823223,Oxford 3000,N/A
expect,1,39830608,Oxford 3000,B1
hire,1,38588961,Oxford 3000,B1
exist,1,43987192,Oxford 3000,B1
meaning,1,32485408,Oxford 3000,B1
consider,1,60645606,Oxford 3000,B1
positive,1,56132270,Oxford 3000,B1
tired,1,11158233,Oxford 3000,A1
sleep,1,34887707,Oxford 3000,A1
beer,1,23120317,Oxford 3000,A1
corrected,1,6122004,Easy word (easy_words.csv),N/A
