word,series_frequency,english_frequency,filter_reason,vocabulary_level
rest,1,55957144,Oxford 3000,A2
canal,1,9613862,Vocabulary level below C (B1),B1
busy,1,17390783,Easy word (easy_words.csv),A2
daytime,1,3295549,Vocabulary level below C (B2),B2
football,1,56774707,Oxford 3000,A1
ground,1,73622412,Oxford 3000,B1
forward,1,60355595,Oxford 3000,B1
whatever,1,31901912,Oxford 3000,B1
dark,1,50740032,Oxford 3000,A1
friendly,1,64695290,Oxford 3000,A2
careful,1,11836566,Oxford 3000,A2
whoever,1,3961970,Vocabulary level below C (B2),B2
serving,1,32312647,"High English frequency (32,312,647 > 20,000,000)",N/A
decide,1,25539449,Oxford 3000,A2
lucky,1,14053901,Oxford 3000,A2
wipe,1,4192050,Vocabulary level below C (B2),B2
nurse,1,16772151,Oxford 3000,A2
went,1,68130142,"High English frequency (68,130,142 > 20,000,000)",N/A
aid,1,83178207,Oxford 3000,C1
somebody,1,11159741,Easy word (easy_words.csv),A2
wrap,1,14653497,Oxford 3000,B1
cloth,1,10890733,Oxford 3000,B2
neck,1,18121249,Easy word (easy_words.csv),A2
truck,1,45945319,Oxford 3000,B1
cure,1,11536124,Oxford 3000,B2
chemist,1,3158203,Vocabulary level below C (A2),A2
amongst,1,7657732,Vocabulary level below C (B2),B2
fig,1,21042553,"High English frequency (21,042,553 > 20,000,000)",N/A
standing,1,34637239,"High English frequency (34,637,239 > 20,000,000)",N/A
handkerchief,1,751408,Vocabulary level below C (B1),B1
sing,1,13837226,Oxford 3000,A1
tree,1,87001068,Oxford 3000,A1
offered,1,50347350,"High English frequency (50,347,350 > 20,000,000)",N/A
ball,1,57083746,Oxford 3000,A1
empty,1,26459037,Oxford 3000,A2
politic,1,53458717,Oxford 3000,N/A
wait,1,41363575,Oxford 3000,A1
closed,1,41782645,Oxford 3000,A1
fix,1,39847571,Oxford 3000,B1
secretary,1,49567838,Oxford 3000,A2
honour,1,8350453,Oxford 3000,B2
whistle,1,3542767,Vocabulary level below C (B2),B2
command,1,76990257,Oxford 3000,B2
suspect,1,12963107,Oxford 3000,B2
criminal,1,37169821,Oxford 3000,B1
distinction,1,8208250,Vocabulary level below C (B2),B2
effective,1,75960822,Oxford 3000,B2
remember,1,84324100,Oxford 3000,A1
river,1,90083055,Oxford 3000,A1
wash,1,13522551,Oxford 3000,A1
existence,1,15971680,Vocabulary level below C (B2),B2
otherwise,1,53406486,Oxford 3000,B1
simply,1,62012991,Oxford 3000,B2
advertising,1,90210309,Oxford 3000,B2
hole,1,37728350,Oxford 3000,B1
deep,1,53536903,Oxford 3000,A2
uncle,1,8649726,Oxford 3000,A2
turning,1,16004123,Vocabulary level below C (B1),B1
beyond,1,47315243,Oxford 3000,B2
gas,1,75796707,Oxford 3000,A2
railway,1,13374498,Oxford 3000,A2
alternative,1,55502123,Oxford 3000,B2
curly,1,2280378,Oxford 3000,B1
lock,1,28790637,Oxford 3000,B1
cigarette,1,13548980,Oxford 3000,A2
leaf,1,37317352,Oxford 3000,B1
longer,1,54063969,"High English frequency (54,063,969 > 20,000,000)",N/A
concern,1,53677487,Oxford 3000,B2
lost,1,74772026,Oxford 3000,A2
shown,1,68755779,"High English frequency (68,755,779 > 20,000,000)",N/A
drop,1,45620690,Oxford 3000,B1
valuable,1,17999883,Oxford 3000,B1
lap,1,8094234,Vocabulary level below C (B2),B2
looked,1,31988351,"High English frequency (31,988,351 > 20,000,000)",N/A
dad,1,16837773,Easy word (easy_words.csv),A1
prisoner,1,12036928,Oxford 3000,B1
serve,1,36697856,Oxford 3000,A2
occupation,1,20936502,"High English frequency (20,936,502 > 20,000,000)",A2
impression,1,12669607,Oxford 3000,B2
quite,1,58809324,Oxford 3000,A2
shocked,1,3948680,Oxford 3000,B1
medal,1,10964545,Vocabulary level below C (B2),B2
fascinated,1,1228746,Vocabulary level below C (B2),B2
opinion,1,89173988,Oxford 3000,B1
weak,1,13363258,Oxford 3000,B1
planned,1,21546767,"High English frequency (21,546,767 > 20,000,000)",N/A
cloud,1,20250272,Oxford 3000,A2
murdered,1,2843529,Easy word (easy_words.csv),N/A
affect,1,32839624,Oxford 3000,B2
serial,1,28576941,"High English frequency (28,576,941 > 20,000,000)",C1
officer,1,77438291,Oxford 3000,B1
proud,1,17167504,Oxford 3000,B1
killed,1,23240536,"High English frequency (23,240,536 > 20,000,000)",N/A
breaking,1,29841004,"High English frequency (29,841,004 > 20,000,000)",N/A
witness,1,20024599,Oxford 3000,B2
died,1,35803272,"High English frequency (35,803,272 > 20,000,000)",N/A
suppose,1,11981451,Oxford 3000,C1
ought,1,7523238,Oxford 3000,N/A
anywhere,1,23947583,Oxford 3000,A2
promise,1,16019259,Oxford 3000,B1
soldier,1,26207707,Oxford 3000,B1
thousand,1,56265477,Oxford 3000,A2
ready,1,62997942,"High English frequency (62,997,942 > 20,000,000)",A1
lose,1,24136984,Oxford 3000,A2
shock,1,17917684,Oxford 3000,B1
wanted,1,63301836,"High English frequency (63,301,836 > 20,000,000)",N/A
knock,1,6098832,Oxford 3000,B1
sheep,1,9048012,Oxford 3000,A1
