word,series_frequency,english_frequency,filter_reason,vocabulary_level
tonight,2,20720362,Oxford 3000,A1
flying,2,17948471,Oxford 3000,N/A
keeping,2,25280309,"High English frequency (25,280,309 > 20,000,000)",N/A
commercial,2,94093025,Oxford 3000,B2
kidding,2,2613375,Easy word (easy_words.csv),N/A
rest,2,55957144,Oxford 3000,A2
broken,2,31399439,Oxford 3000,A2
moving,2,51765877,"High English frequency (51,765,877 > 20,000,000)",B2
almost,2,66408838,Oxford 3000,A2
later,2,84945415,Oxford 3000,A2
amazing,2,26630190,Oxford 3000,A2
supporting,2,24481347,"High English frequency (24,481,347 > 20,000,000)",N/A
mistake,2,18974243,Oxford 3000,A2
whole,2,85317360,Oxford 3000,A2
behind,2,53892722,Oxford 3000,A1
feel,2,104136684,Oxford 3000,A1
rid,2,7964412,Easy word (easy_words.csv),N/A
seemed,2,20472519,"High English frequency (20,472,519 > 20,000,000)",N/A
unnecessary,2,5507431,Oxford 3000,B1
nice,2,69395609,Oxford 3000,A1
came,2,73311488,"High English frequency (73,311,488 > 20,000,000)",N/A
tech,2,95267334,"High English frequency (95,267,334 > 20,000,000)",N/A
boss,2,16262055,Oxford 3000,A2
looked,2,31988351,"High English frequency (31,988,351 > 20,000,000)",N/A
went,2,68130142,"High English frequency (68,130,142 > 20,000,000)",N/A
thinking,2,41347669,Oxford 3000,N/A
afford,2,11202234,Oxford 3000,N/A
happened,2,24951096,"High English frequency (24,951,096 > 20,000,000)",N/A
getting,2,93506861,"High English frequency (93,506,861 > 20,000,000)",N/A
pan,2,24731462,Oxford 3000,B1
five,2,104165769,Oxford 3000,A1
listen,2,44504101,Oxford 3000,A1
dollar,2,75411886,Oxford 3000,A1
shoot,2,15221977,Easy word (easy_words.csv),B1
deserve,2,6619274,Oxford 3000,B1
asked,2,75532722,"High English frequency (75,532,722 > 20,000,000)",N/A
reason,2,101752538,Oxford 3000,A2
told,1,57248600,"High English frequency (57,248,600 > 20,000,000)",N/A
famous,1,29332023,Oxford 3000,A1
drunk,1,10840975,Oxford 3000,B2
missing,1,35813046,Oxford 3000,A2
built,1,61522194,"High English frequency (61,522,194 > 20,000,000)",N/A
guess,1,29330172,Oxford 3000,A2
crew,1,25430159,Oxford 3000,B1
parking,1,34672915,Oxford 3000,B1
base,1,81894680,Oxford 3000,B2
camp,1,46967057,Oxford 3000,A2
excuse,1,6390272,Oxford 3000,B1
follow,1,104310863,Oxford 3000,A2
giant,1,23823051,Oxford 3000,B1
enough,1,83592616,Oxford 3000,A2
anybody,1,10367449,Oxford 3000,A2
thousand,1,56265477,Oxford 3000,A2
ideas,1,67309657,"High English frequency (67,309,657 > 20,000,000)",N/A
obviously,1,15702193,Oxford 3000,B1
entrance,1,13542379,Oxford 3000,A2
cleaner,1,18499942,Vocabulary level below C (A2),A2
fancy,1,9057761,Oxford 3000,B1
lay,1,17973216,Oxford 3000,N/A
zero,1,30735412,Oxford 3000,A2
bob,1,43232574,"High English frequency (43,232,574 > 20,000,000)",N/A
ball,1,57083746,Oxford 3000,A1
goe,1,47478275,"High English frequency (47,478,275 > 20,000,000)",N/A
soon,1,77038135,Oxford 3000,A2
till,1,16477131,Oxford 3000,A2
somewhere,1,14335599,Oxford 3000,A2
sweater,1,6465329,Oxford 3000,A2
sock,1,12380827,Oxford 3000,A2
late,1,65998289,Oxford 3000,A1
embarrassing,1,1712216,Oxford 3000,B1
saw,1,50570151,"High English frequency (50,570,151 > 20,000,000)",N/A
walking,1,24986228,"High English frequency (24,986,228 > 20,000,000)",A2
virus,1,45072576,Oxford 3000,B1
whatever,1,31901912,Oxford 3000,B1
frame,1,73087323,Oxford 3000,B1
tomorrow,1,21262762,Oxford 3000,A1
secret,1,44597035,Oxford 3000,B1
alert,1,55193166,"High English frequency (55,193,166 > 20,000,000)",C1
perfectly,1,10698357,Oxford 3000,B1
half,1,87382264,Oxford 3000,A2
producer,1,28972471,Oxford 3000,B2
developing,1,42769271,"High English frequency (42,769,271 > 20,000,000)",B2
saying,1,38415068,Easy word (easy_words.csv),C2
alcoholic,1,5025988,Oxford 3000,B1
especially,1,59336380,Oxford 3000,A2
kiss,1,17375996,Oxford 3000,A2
avoid,1,38152886,Oxford 3000,B1
walk,1,46873435,Oxford 3000,A1
properly,1,21137573,Oxford 3000,B1
dear,1,20825714,Oxford 3000,A1
amateur,1,47156193,"High English frequency (47,156,193 > 20,000,000)",C1
audience,1,29347685,Oxford 3000,B1
ultimate,1,29934524,"High English frequency (29,934,524 > 20,000,000)",B2
achievement,1,18452860,Oxford 3000,B1
marriage,1,34309140,Oxford 3000,B1
dating,1,54292714,"High English frequency (54,292,714 > 20,000,000)",N/A
ray,1,38339958,"High English frequency (38,339,958 > 20,000,000)",B2
leather,1,43324700,Oxford 3000,A2
sofa,1,6581358,Vocabulary level below C (A2),A2
peace,1,47872263,Oxford 3000,B1
character,1,90807158,Oxford 3000,B1
confident,1,7537438,Oxford 3000,B1
lesbian,1,94638048,"High English frequency (94,638,048 > 20,000,000)",N/A
depressing,1,1483701,Oxford 3000,B2
cloud,1,20250272,Oxford 3000,A2
cold,1,42009560,Oxford 3000,A1
milk,1,21114190,Oxford 3000,A1
drink,1,40392266,Oxford 3000,A1
felt,1,33507506,"High English frequency (33,507,506 > 20,000,000)",N/A
front,1,102871721,Oxford 3000,B1
door,1,76868330,Oxford 3000,A1
cross,1,77222123,Oxford 3000,A1
everybody,1,14705200,Oxford 3000,A2
barely,1,6764292,Easy word (easy_words.csv),B2
though,1,91929439,Easy word (easy_words.csv),B1
busy,1,17390783,Easy word (easy_words.csv),A2
daily,1,106371163,Oxford 3000,A2
awesome,1,15350104,Vocabulary level below C (A2),A2
female,1,74002957,Oxford 3000,B1
huge,1,70674292,Oxford 3000,B1
priority,1,44205294,Oxford 3000,B2
forward,1,60355595,Oxford 3000,B1
drif,1,27459450,"High English frequency (27,459,450 > 20,000,000)",N/A
forever,1,17381863,Oxford 3000,B1
everything,1,91495139,Oxford 3000,A2
wrote,1,56421594,"High English frequency (56,421,594 > 20,000,000)",N/A
afternoon,1,19441492,Oxford 3000,A1
sick,1,15965297,Oxford 3000,A2
treat,1,24447584,Oxford 3000,B2
touch,1,39762539,Oxford 3000,B1
evil,1,26720406,Oxford 3000,B2
bomb,1,14027919,Easy word (easy_words.csv),B1
sequence,1,46434404,Oxford 3000,C1
dog,1,105671993,Oxford 3000,A1
grab,1,9373834,Oxford 3000,B1
cup,1,53967499,Oxford 3000,A1
polite,1,2215950,Oxford 3000,A2
tie,1,25468431,Oxford 3000,A2
driving,1,40033859,Oxford 3000,N/A
quit,1,11292889,Oxford 3000,B1
moment,1,47882449,Oxford 3000,A2
smart,1,37455745,Oxford 3000,B1
actress,1,9736623,Oxford 3000,N/A
mention,1,21084996,Oxford 3000,B1
agree,1,54812386,Oxford 3000,A2
carpet,1,15078024,Oxford 3000,A2
chair,1,56597075,Oxford 3000,A1
pair,1,35468818,Oxford 3000,A1
encourage,1,27142497,Oxford 3000,B1
took,1,66297175,"High English frequency (66,297,175 > 20,000,000)",N/A
face,1,97858832,Oxford 3000,A1
charge,1,93253122,Oxford 3000,B1
album,1,102035347,Oxford 3000,A2
waiting,1,30170505,"High English frequency (30,170,505 > 20,000,000)",N/A
gave,1,36576222,"High English frequency (36,576,222 > 20,000,000)",N/A
complex,1,50092131,Oxford 3000,B2
impossible,1,15564765,Oxford 3000,B1
son,1,71254769,Oxford 3000,A1
fan,1,76335616,Oxford 3000,A2
met,1,45111009,"High English frequency (45,111,009 > 20,000,000)",N/A
fair,1,53602058,Oxford 3000,A2
normal,1,56868739,Oxford 3000,A2
invite,1,15551722,Oxford 3000,A1
static,1,29736900,"High English frequency (29,736,900 > 20,000,000)",N/A
nothing,1,73363579,Oxford 3000,A2
sometime,1,52184367,Oxford 3000,N/A
battery,1,79037753,Oxford 3000,A2
pack,1,64239482,Oxford 3000,A2
hole,1,37728350,Oxford 3000,B1
silence,1,9333896,Oxford 3000,B1
together,1,94482864,Oxford 3000,A1
connect,1,49404387,Oxford 3000,B1
trick,1,18230658,Oxford 3000,B1
gather,1,8885450,Oxford 3000,B2
fire,1,90252608,Oxford 3000,A2
trust,1,61432231,Oxford 3000,B1
promise,1,16019259,Oxford 3000,B1
strip,1,24503131,"High English frequency (24,503,131 > 20,000,000)",C1
multiple,1,67448836,Oxford 3000,C1
gone,1,34511028,"High English frequency (34,511,028 > 20,000,000)",N/A
unless,1,52436419,Oxford 3000,B1
stage,1,65151146,Oxford 3000,A2
handling,1,31623717,"High English frequency (31,623,717 > 20,000,000)",N/A
queen,1,39224762,Oxford 3000,A2
birthday,1,33891046,Oxford 3000,A1
dressed,1,6178034,Oxford 3000,A2
someone,1,76553113,Oxford 3000,A2
relationship,1,77810078,Oxford 3000,B1
complicated,1,8423441,Oxford 3000,B1
kind,1,104902454,Oxford 3000,A1
difference,1,69547459,Oxford 3000,A2
beautiful,1,58503804,Oxford 3000,A1
unfortunately,1,16863887,Oxford 3000,A2
far,1,93277601,Oxford 3000,A2
pool,1,60024599,Oxford 3000,A2
worst,1,16975343,Oxford 3000,A2
hate,1,23308836,Oxford 3000,A2
wrap,1,14653497,Oxford 3000,B1
past,1,105792512,Oxford 3000,A1
basically,1,12428283,Oxford 3000,B2
boat,1,49704793,Oxford 3000,A1
worked,1,38128226,"High English frequency (38,128,226 > 20,000,000)",N/A
faster,1,31541236,"High English frequency (31,541,236 > 20,000,000)",N/A
season,1,88480815,Oxford 3000,B1
winter,1,53743632,Oxford 3000,A1
clear,1,90182619,Oxford 3000,A2
immediately,1,37857880,Oxford 3000,A2
shooting,1,15473911,Oxford 3000,B2
sit,1,24359793,Oxford 3000,A1
cameras,1,64153502,"High English frequency (64,153,502 > 20,000,000)",N/A
everywhere,1,11153149,Oxford 3000,A2
clean,1,46556374,Oxford 3000,A1
thirty,1,12493534,Oxford 3000,A2
believe,1,75918053,Oxford 3000,A2
funny,1,34894102,Oxford 3000,A1
excited,1,9611150,Oxford 3000,A1
anyone,1,74326492,Oxford 3000,A2
seem,1,92129504,Oxford 3000,N/A
quiet,1,16784967,Oxford 3000,A2
internal,1,53422095,Oxford 3000,B2
custom,1,77967148,Oxford 3000,B1
plate,1,38485659,Oxford 3000,A1
mine,1,34337711,Oxford 3000,A2
serious,1,38316678,Oxford 3000,B1
fault,1,16246310,Oxford 3000,B2
anywhere,1,23947583,Oxford 3000,A2
earth,1,61360661,Oxford 3000,B1
naked,1,43153993,"High English frequency (43,153,993 > 20,000,000)",B2
mad,1,16741838,Oxford 3000,A2
angry,1,9267505,Oxford 3000,A2
double,1,80997067,Oxford 3000,A2
functional,1,42048124,"High English frequency (42,048,124 > 20,000,000)",B2
chance,1,51442371,Oxford 3000,B1
con,1,38751986,"High English frequency (38,751,986 > 20,000,000)",N/A
