word,series_frequency,english_frequency,filter_reason,vocabulary_level
moon,1,29447801,Oxford 3000,N/A
oak,1,25898097,"High English frequency (25,898,097 > 20,000,000)",B2
pop,1,57137816,Oxford 3000,A2
policeman,1,1325650,Oxford 3000,A2
pretty,1,51699969,Oxford 3000,A2
rank,1,43630695,Oxford 3000,C1
jump,1,46930563,Oxford 3000,A2
soap,1,14833188,Oxford 3000,A2
lock,1,28790637,Oxford 3000,B1
scale,1,55469673,Oxford 3000,B2
owned,1,35050234,"High English frequency (35,050,234 > 20,000,000)",N/A
beyond,1,47315243,Oxford 3000,B2
chance,1,51442371,Oxford 3000,B1
confidence,1,22793326,Oxford 3000,B2
balance,1,45768130,Oxford 3000,B2
perform,1,36504754,Oxford 3000,B1
glass,1,77569569,Oxford 3000,A1
honey,1,10476847,Vocabulary level below C (A2),A2
pen,1,22164577,Oxford 3000,A1
evil,1,26720406,Oxford 3000,B2
pain,1,44900758,Oxford 3000,A2
butt,1,23911829,"High English frequency (23,911,829 > 20,000,000)",N/A
father,1,54388623,Oxford 3000,A1
corpse,1,2662009,Easy word (easy_words.csv),C2
gasp,1,1267829,Easy word (easy_words.csv),C2
babe,1,49505821,"High English frequency (49,505,821 > 20,000,000)",N/A
swear,1,3406203,Oxford 3000,B2
bed,1,82564175,Oxford 3000,A1
kiss,1,17375996,Oxford 3000,A2
smoke,1,17367288,Oxford 3000,A1
float,1,10364173,Oxford 3000,B1
earth,1,61360661,Oxford 3000,B1
stone,1,55106393,Oxford 3000,B1
rack,1,21969987,"High English frequency (21,969,987 > 20,000,000)",N/A
laptop,1,54038524,Oxford 3000,A2
asked,1,75532722,"High English frequency (75,532,722 > 20,000,000)",N/A
writing,1,88982917,Oxford 3000,A1
particularly,1,42160203,Oxford 3000,B1
lawyer,1,56212781,Oxford 3000,B1
hope,1,83608473,Oxford 3000,A2
darling,1,3925050,Easy word (easy_words.csv),B2
interested,1,51282170,Oxford 3000,A2
horse,1,58453720,Oxford 3000,A1
cup,1,53967499,Oxford 3000,A1
anyway,1,26880093,"High English frequency (26,880,093 > 20,000,000)",A2
soon,1,77038135,Oxford 3000,A2
station,1,87492860,Oxford 3000,A1
roll,1,39810763,Oxford 3000,B1
train,1,40164074,Oxford 3000,A1
sky,1,31146379,Oxford 3000,A2
whisper,1,3317334,Oxford 3000,B2
broken,1,31399439,Oxford 3000,A2
wing,1,33392102,Oxford 3000,B1
mine,1,34337711,Oxford 3000,A2
reach,1,42272594,Oxford 3000,B1
bird,1,49130879,Oxford 3000,A1
sweet,1,35276616,Oxford 3000,A1
operator,1,43801310,"High English frequency (43,801,310 > 20,000,000)",B2
emergency,1,46720881,Oxford 3000,B1
truck,1,45945319,Oxford 3000,B1
pass,1,66674011,Oxford 3000,A2
obviously,1,15702193,Oxford 3000,B1
chemical,1,54600680,Oxford 3000,B2
acid,1,39661827,"High English frequency (39,661,827 > 20,000,000)",B2
severe,1,18137877,Oxford 3000,B2
wound,1,9054650,Oxford 3000,B2
waiting,1,30170505,"High English frequency (30,170,505 > 20,000,000)",N/A
middle,1,70231951,Oxford 3000,B2
bout,1,3818689,Easy word (easy_words.csv),N/A
played,1,34970056,"High English frequency (34,970,056 > 20,000,000)",N/A
hero,1,12343606,Oxford 3000,B1
zero,1,30735412,Oxford 3000,A2
forever,1,17381863,Oxford 3000,B1
soul,1,38590733,Oxford 3000,A2
kill,1,31335290,Oxford 3000,A2
everything,1,91495139,Oxford 3000,A2
