word,series_frequency,english_frequency,filter_reason,vocabulary_level
smart,1,37455745,Oxford 3000,B1
absolute,1,16420465,Oxford 3000,B2
unlike,1,12933815,Oxford 3000,B2
ruin,1,6039110,Easy word (easy_words.csv),B1
trying,1,57462639,"High English frequency (57,462,639 > 20,000,000)",N/A
himself,1,39757666,Oxford 3000,A2
introduce,1,19589000,Oxford 3000,B1
shine,1,7588771,Oxford 3000,B1
came,1,73311488,"High English frequency (73,311,488 > 20,000,000)",N/A
absolutely,1,20816571,Oxford 3000,B1
rude,1,3672620,Oxford 3000,B1
fan,1,76335616,Oxford 3000,A2
hurt,1,15892533,Oxford 3000,A2
cinema,1,18179389,Oxford 3000,A1
certainly,1,26984060,Oxford 3000,A2
alert,1,55193166,"High English frequency (55,193,166 > 20,000,000)",C1
wonderful,1,28810165,Oxford 3000,A2
flower,1,91739515,Oxford 3000,A1
purple,1,16070018,Oxford 3000,A2
sending,1,20622624,"High English frequency (20,622,624 > 20,000,000)",N/A
lighting,1,34399716,"High English frequency (34,399,716 > 20,000,000)",B2
sir,1,20704773,Oxford 3000,B1
complex,1,50092131,Oxford 3000,B2
vision,1,47765922,Oxford 3000,B2
glad,1,14607042,Oxford 3000,A2
brave,1,5221356,Oxford 3000,B1
lord,1,52474647,Oxford 3000,N/A
courage,1,6352530,Oxford 3000,B2
chest,1,14853860,Oxford 3000,B2
opened,1,23076347,"High English frequency (23,076,347 > 20,000,000)",N/A
breath,1,10662981,Oxford 3000,B1
took,1,66297175,"High English frequency (66,297,175 > 20,000,000)",N/A
interrupt,1,5141995,Oxford 3000,B1
carry,1,39978069,Oxford 3000,A1
soft,1,39603430,Oxford 3000,A2
smell,1,8940822,Oxford 3000,B1
fast,1,94085779,Oxford 3000,A1
snack,1,8352727,Vocabulary level below C (A2),A2
though,1,91929439,Easy word (easy_words.csv),B1
almost,1,66408838,Oxford 3000,A2
hole,1,37728350,Oxford 3000,B1
kick,1,16734140,Oxford 3000,A1
represent,1,45721572,Oxford 3000,B2
death,1,94459595,Oxford 3000,B1
worse,1,15677739,Easy word (easy_words.csv),A2
chess,1,8293823,Vocabulary level below C (A2),A2
cheat,1,34010404,Oxford 3000,B2
tonight,1,20720362,Oxford 3000,A1
solve,1,13452150,Oxford 3000,B1
themself,1,47355436,Oxford 3000,N/A
meaning,1,32485408,Oxford 3000,B1
onto,1,26411439,Oxford 3000,B1
anyone,1,74326492,Oxford 3000,A2
battle,1,36341684,Oxford 3000,B1
commercial,1,94093025,Oxford 3000,B2
bell,1,30027759,Oxford 3000,B1
uniform,1,19075625,Oxford 3000,A2
apparently,1,15815805,Oxford 3000,B2
therapy,1,42407034,Oxford 3000,B2
pre,1,74275643,"High English frequency (74,275,643 > 20,000,000)",N/A
speech,1,37706832,Oxford 3000,B1
prison,1,18807326,Oxford 3000,B1
pretend,1,3590502,Oxford 3000,B2
situation,1,59151157,Oxford 3000,B1
thousand,1,56265477,Oxford 3000,A2
flying,1,17948471,Oxford 3000,N/A
ideas,1,67309657,"High English frequency (67,309,657 > 20,000,000)",N/A
raise,1,21099943,Oxford 3000,B1
suggested,1,25574902,"High English frequency (25,574,902 > 20,000,000)",N/A
perhap,1,42450144,Oxford 3000,N/A
spelling,1,7892605,Oxford 3000,A2
innocent,1,8602110,Oxford 3000,B2
enough,1,83592616,Oxford 3000,A2
roast,1,3494092,Vocabulary level below C (A2),A2
afterward,1,7473326,Oxford 3000,N/A
clown,1,4207862,Vocabulary level below C (A2),A2
eating,1,21565444,"High English frequency (21,565,444 > 20,000,000)",N/A
leg,1,39781266,Oxford 3000,A1
currently,1,89075990,Oxford 3000,B2
simply,1,62012991,Oxford 3000,B2
refuse,1,7906739,Oxford 3000,B1
spirit,1,45791642,Oxford 3000,B2
mostly,1,26774406,Oxford 3000,B1
sister,1,35155790,Oxford 3000,A1
awful,1,5257815,Oxford 3000,B1
comfortable,1,19520487,Oxford 3000,A2
uncomfortable,1,2989842,Oxford 3000,B1
stick,1,28793076,Oxford 3000,B1
rest,1,55957144,Oxford 3000,A2
everything,1,91495139,Oxford 3000,A2
bed,1,82564175,Oxford 3000,A1
move,1,70113140,Oxford 3000,A2
felt,1,33507506,"High English frequency (33,507,506 > 20,000,000)",N/A
celebrity,1,33565405,Oxford 3000,B1
personally,1,14373028,Oxford 3000,B1
shut,1,12663576,Oxford 3000,A2
shot,1,61225531,Oxford 3000,B2
waiting,1,30170505,"High English frequency (30,170,505 > 20,000,000)",N/A
grab,1,9373834,Oxford 3000,B1
longer,1,54063969,"High English frequency (54,063,969 > 20,000,000)",N/A
prefer,1,21937284,Oxford 3000,A2
plenty,1,14364719,Oxford 3000,B1
tea,1,27406794,Oxford 3000,A1
relation,1,77536544,Oxford 3000,B1
unless,1,52436419,Oxford 3000,B1
cape,1,29300943,"High English frequency (29,300,943 > 20,000,000)",N/A
minimum,1,50705035,Oxford 3000,B1
revenue,1,45596929,"High English frequency (45,596,929 > 20,000,000)",C1
fifteen,1,6252259,Oxford 3000,A1
somebody,1,11159741,Easy word (easy_words.csv),A2
none,1,85548408,Oxford 3000,B1
taken,1,87019836,"High English frequency (87,019,836 > 20,000,000)",N/A
toe,1,18809079,Oxford 3000,A2
slim,1,9895402,Easy word (easy_words.csv),A1
door,1,76868330,Oxford 3000,A1
everyone,1,64547036,Oxford 3000,A2
intended,1,36830419,Oxford 3000,N/A
enthusiasm,1,4438103,Oxford 3000,B2
beauty,1,89162366,Oxford 3000,B1
background,1,59494239,Oxford 3000,B1
apple,1,54575761,Oxford 3000,A1
lib,1,30493293,"High English frequency (30,493,293 > 20,000,000)",N/A
cool,1,57131174,Oxford 3000,A2
hearing,1,44863940,Oxford 3000,N/A
stand,1,65383320,Oxford 3000,A2
funny,1,34894102,Oxford 3000,A1
shooting,1,15473911,Oxford 3000,B2
roof,1,16362969,Oxford 3000,A2
except,1,52230850,Oxford 3000,A2
throughout,1,51160616,Oxford 3000,B2
serious,1,38316678,Oxford 3000,B1
lay,1,17973216,Oxford 3000,N/A
usual,1,17044981,Oxford 3000,B1
suspect,1,12963107,Oxford 3000,B2
laughing,1,5900004,Easy word (easy_words.csv),N/A
police,1,64560602,Oxford 3000,A2
ought,1,7523238,Oxford 3000,N/A
thinking,1,41347669,Oxford 3000,N/A
suit,1,27807112,Oxford 3000,A2
deserf,1,4081562,Easy word (easy_words.csv),N/A
honored,1,4559668,Easy word (easy_words.csv),N/A
listen,1,44504101,Oxford 3000,A1
holy,1,23780151,Oxford 3000,C1
apologize,1,2591938,Oxford 3000,N/A
belong,1,16045395,Oxford 3000,B2
bet,1,19562562,Oxford 3000,C1
calling,1,30005364,"High English frequency (30,005,364 > 20,000,000)",N/A
emotional,1,13160826,Oxford 3000,B2
affect,1,32839624,Oxford 3000,B2
hundred,1,39367996,Oxford 3000,A2
percent,1,94322095,"High English frequency (94,322,095 > 20,000,000)",B1
goe,1,47478275,"High English frequency (47,478,275 > 20,000,000)",N/A
instead,1,56499843,Oxford 3000,A2
hat,1,35813798,Oxford 3000,A1
cross,1,77222123,Oxford 3000,A1
