word,series_frequency,english_frequency,filter_reason,vocabulary_level
growing,3,38729323,"High English frequency (38,729,323 > 20,000,000)",B2
recall,3,16380129,Oxford 3000,B2
mistake,3,18974243,Oxford 3000,A2
bring,2,74972410,Oxford 3000,A2
sorry,2,35595812,Oxford 3000,A1
quite,2,58809324,Oxford 3000,A2
accent,2,10158529,Vocabulary level below C (B1),B1
wake,2,14996908,Oxford 3000,B1
terrified,2,1048887,Vocabulary level below C (B1),B1
correctly,2,13281872,Oxford 3000,B1
nature,2,82008717,"High English frequency (82,008,717 > 20,000,000)",A2
reality,2,34420271,Oxford 3000,B2
beauty,2,89162366,Oxford 3000,B1
purpose,2,64314952,Oxford 3000,B1
remember,2,84324100,Oxford 3000,A1
possibility,2,25205538,Oxford 3000,B1
bottle,2,26036737,Oxford 3000,A2
rather,2,73664932,Oxford 3000,B1
earn,2,21967423,Oxford 3000,A2
affection,2,2914109,Vocabulary level below C (B2),B2
whole,2,85317360,Oxford 3000,A2
chance,2,51442371,Oxford 3000,B1
encounter,2,10783939,Oxford 3000,B2
fetch,2,3161755,Vocabulary level below C (B1),B1
horse,2,58453720,Oxford 3000,A1
fast,2,94085779,Oxford 3000,A1
dress,2,35921173,Oxford 3000,A1
rest,2,55957144,Oxford 3000,A2
pick,2,55170145,Oxford 3000,B1
milk,2,21114190,Oxford 3000,A1
shame,2,6882495,Oxford 3000,C1
built,2,61522194,"High English frequency (61,522,194 > 20,000,000)",N/A
touch,2,39762539,Oxford 3000,B1
coming,2,70099649,"High English frequency (70,099,649 > 20,000,000)",N/A
someone,2,76553113,Oxford 3000,A2
else,2,96020036,Oxford 3000,A2
whatever,2,31901912,Oxford 3000,B1
cause,2,65904680,Oxford 3000,B2
fight,2,34268222,Oxford 3000,B1
alive,2,16064787,Easy word (easy_words.csv),B1
perfect,2,60242920,Oxford 3000,A2
bad,2,95146098,Oxford 3000,A1
loop,2,26611843,"High English frequency (26,611,843 > 20,000,000)",N/A
waiting,2,30170505,"High English frequency (30,170,505 > 20,000,000)",N/A
creature,2,11281733,Oxford 3000,B1
cold,2,42009560,Oxford 3000,A1
storage,2,81483755,"High English frequency (81,483,755 > 20,000,000)",B2
playing,2,51019438,"High English frequency (51,019,438 > 20,000,000)",N/A
critical,2,46136062,Oxford 3000,B2
failure,2,41811453,Oxford 3000,B2
lady,2,58395651,Oxford 3000,B1
shoe,2,97098038,Oxford 3000,A1
cherry,2,14497792,Vocabulary level below C (B2),B2
sin,2,22203268,"High English frequency (22,203,268 > 20,000,000)",C2
seen,2,78381896,"High English frequency (78,381,896 > 20,000,000)",N/A
wait,2,41363575,Oxford 3000,A1
showed,2,22170303,"High English frequency (22,170,303 > 20,000,000)",N/A
bet,2,19562562,Oxford 3000,C1
wife,2,47510357,Oxford 3000,A1
exactly,2,31759653,Oxford 3000,A2
sick,2,15965297,Oxford 3000,A2
across,2,76597151,Oxford 3000,A2
core,2,53228216,Oxford 3000,C2
bother,2,5790758,Oxford 3000,A2
scared,2,5071401,Oxford 3000,B1
writing,2,88982917,Oxford 3000,A1
tend,2,18702666,Oxford 3000,N/A
respect,2,52180416,Oxford 3000,B1
leader,2,74333999,Oxford 3000,B1
beyond,2,47315243,Oxford 3000,B2
rich,2,38868722,Oxford 3000,A2
smart,2,37455745,Oxford 3000,B1
guess,2,29330172,Oxford 3000,A2
tomorrow,2,21262762,Oxford 3000,A1
sort,2,92991770,"High English frequency (92,991,770 > 20,000,000)",A2
thinking,2,41347669,Oxford 3000,N/A
die,2,54277728,Oxford 3000,A1
kill,2,31335290,Oxford 3000,A2
suppose,2,11981451,Oxford 3000,C1
admit,2,11680592,Oxford 3000,B1
script,2,49886342,Oxford 3000,B2
minor,2,33085047,Oxford 3000,B2
remaining,2,21111544,"High English frequency (21,111,544 > 20,000,000)",B2
simply,2,62012991,Oxford 3000,B2
embarrassed,2,1549509,Oxford 3000,B1
managed,2,30602103,"High English frequency (30,602,103 > 20,000,000)",N/A
worry,2,16187062,Oxford 3000,A2
leave,2,70957750,Oxford 3000,A1
speech,2,37706832,Oxford 3000,B1
dirty,2,16101662,Oxford 3000,A2
lesson,2,40960406,Oxford 3000,A1
fool,2,10735163,Easy word (easy_words.csv),B1
protect,2,42331974,Oxford 3000,B1
warn,2,6936511,Oxford 3000,B1
build,2,83635409,Oxford 3000,A2
maker,2,29900539,"High English frequency (29,900,539 > 20,000,000)",B2
violent,2,10551326,Oxford 3000,B2
played,1,34970056,"High English frequency (34,970,056 > 20,000,000)",N/A
fishing,1,40730311,Oxford 3000,A2
hunt,1,15062955,Oxford 3000,B1
alone,1,39326417,Oxford 3000,A2
straight,1,32760917,Oxford 3000,A2
evil,1,26720406,Oxford 3000,B2
unlimited,1,23813587,"High English frequency (23,813,587 > 20,000,000)",B2
incredible,1,12399463,Oxford 3000,B1
named,1,34099544,"High English frequency (34,099,544 > 20,000,000)",N/A
apology,1,4474412,Vocabulary level below C (B1),B1
doing,1,81188350,"High English frequency (81,188,350 > 20,000,000)",N/A
darling,1,3925050,Easy word (easy_words.csv),B2
difference,1,69547459,Oxford 3000,A2
fixed,1,49215402,Oxford 3000,B2
door,1,76868330,Oxford 3000,A1
routine,1,18500074,Oxford 3000,B1
cease,1,4081957,Vocabulary level below C (B2),B2
wonder,1,27355961,Oxford 3000,B1
depend,1,29194205,Oxford 3000,N/A
sight,1,18090913,Oxford 3000,B1
direction,1,77743069,Oxford 3000,B1
forget,1,25685480,Oxford 3000,A2
extent,1,25241036,Oxford 3000,B2
steer,1,2725252,Vocabulary level below C (B2),B2
wherever,1,6763200,Oxford 3000,B1
knew,1,31636418,"High English frequency (31,636,418 > 20,000,000)",N/A
predictable,1,2665444,Vocabulary level below C (B2),B2
happy,1,63486618,Oxford 3000,A1
ahead,1,28375319,Oxford 3000,B1
rush,1,15401052,Vocabulary level below C (B2),B2
judgment,1,18456411,Vocabulary level below C (B2),B2
outcome,1,28207033,Oxford 3000,C1
killed,1,23240536,"High English frequency (23,240,536 > 20,000,000)",N/A
woman,1,71398090,Oxford 3000,A1
reckon,1,1364887,Vocabulary level below C (B2),B2
warm,1,23120649,Oxford 3000,A1
nobody,1,14624173,Easy word (easy_words.csv),A2
judge,1,41823225,Oxford 3000,B1
desire,1,22139579,Oxford 3000,B2
quickly,1,40161558,Oxford 3000,A2
behind,1,53892722,Oxford 3000,A1
treat,1,24447584,Oxford 3000,B2
absolutely,1,20816571,Oxford 3000,B1
charming,1,5553134,Vocabulary level below C (B1),B1
trick,1,18230658,Oxford 3000,B1
teach,1,24679160,Oxford 3000,A1
sit,1,24359793,Oxford 3000,A1
beg,1,3327817,Oxford 3000,B2
mouth,1,24325805,Oxford 3000,A1
move,1,70113140,Oxford 3000,A2
gun,1,35217715,Oxford 3000,B1
cruel,1,4180956,Oxford 3000,B1
winning,1,33440237,"High English frequency (33,440,237 > 20,000,000)",N/A
celebrate,1,11805085,Oxford 3000,B1
remind,1,9348091,Oxford 3000,B1
lucky,1,14053901,Oxford 3000,A2
boring,1,6696632,Oxford 3000,A1
interested,1,51282170,Oxford 3000,A2
finger,1,23127249,Oxford 3000,A2
generic,1,26173282,"High English frequency (26,173,282 > 20,000,000)",N/A
movement,1,45323209,Oxford 3000,B2
hidden,1,26526402,"High English frequency (26,526,402 > 20,000,000)",B1
depth,1,34716555,Oxford 3000,B1
tiny,1,17384186,Oxford 3000,B1
excuse,1,6390272,Oxford 3000,B1
evidently,1,1916569,Vocabulary level below C (B2),B2
cautious,1,1901221,Vocabulary level below C (B2),B2
response,1,84065293,Oxford 3000,B2
enjoy,1,54157761,Oxford 3000,A1
rebel,1,9931687,Vocabulary level below C (B2),B2
eventually,1,17731742,Oxford 3000,B2
forgive,1,3379266,Oxford 3000,B1
meaning,1,32485408,Oxford 3000,B1
along,1,83587774,Oxford 3000,A2
smell,1,8940822,Oxford 3000,B1
fantastic,1,17371421,Oxford 3000,A2
recommend,1,49683209,Oxford 3000,B1
fix,1,39847571,Oxford 3000,B1
priority,1,44205294,Oxford 3000,B2
beside,1,17789660,Vocabulary level below C (A2),A2
boss,1,16262055,Oxford 3000,A2
neither,1,22640226,Oxford 3000,B2
listener,1,6728296,Oxford 3000,C1
brought,1,39794764,"High English frequency (39,794,764 > 20,000,000)",N/A
repeated,1,10015447,Oxford 3000,C2
themself,1,47355436,Oxford 3000,N/A
constantly,1,10442685,Oxford 3000,B2
simple,1,85761220,Oxford 3000,A2
yourself,1,53653034,Oxford 3000,A2
saw,1,50570151,"High English frequency (50,570,151 > 20,000,000)",N/A
distance,1,64947685,Oxford 3000,B1
till,1,16477131,Oxford 3000,A2
remarkable,1,7066180,Vocabulary level below C (B2),B2
anymore,1,10494227,Easy word (easy_words.csv),A2
manner,1,30471216,Oxford 3000,B2
became,1,37332761,"High English frequency (37,332,761 > 20,000,000)",N/A
honey,1,10476847,Vocabulary level below C (A2),A2
trip,1,65448610,Oxford 3000,A2
tonight,1,20720362,Oxford 3000,A1
pleasant,1,11672792,Oxford 3000,A2
evening,1,36714169,Oxford 3000,A1
idea,1,65459222,Oxford 3000,A2
longer,1,54063969,"High English frequency (54,063,969 > 20,000,000)",N/A
somewhere,1,14335599,Oxford 3000,A2
six,1,71543101,Oxford 3000,A1
foot,1,40491939,Oxford 3000,A1
programming,1,50630393,"High English frequency (50,630,393 > 20,000,000)",B2
finished,1,25994841,"High English frequency (25,994,841 > 20,000,000)",N/A
clearly,1,32338676,Oxford 3000,A2
pretty,1,51699969,Oxford 3000,A2
lost,1,74772026,Oxford 3000,A2
likely,1,55669441,Oxford 3000,B1
unlikely,1,8387131,Oxford 3000,B1
far,1,93277601,Oxford 3000,A2
population,1,73322011,Oxford 3000,B1
kidding,1,2613375,Easy word (easy_words.csv),N/A
spread,1,27917385,Oxford 3000,B2
dozen,1,15775564,Oxford 3000,B1
active,1,84084764,Oxford 3000,B1
interrupt,1,5141995,Oxford 3000,B1
precious,1,9529904,Vocabulary level below C (B2),B2
character,1,90807158,Oxford 3000,B1
overall,1,79608781,Oxford 3000,B2
adjust,1,10384172,Vocabulary level below C (B2),B2
disaster,1,21870205,Oxford 3000,B2
propose,1,6292372,Oxford 3000,B2
certificate,1,69608544,"High English frequency (69,608,544 > 20,000,000)",B1
angry,1,9267505,Oxford 3000,A2
muscle,1,26608130,Oxford 3000,B2
elegant,1,10137738,Vocabulary level below C (B2),B2
recorded,1,26018548,"High English frequency (26,018,548 > 20,000,000)",N/A
danger,1,17519933,Oxford 3000,A2
intact,1,3928069,Easy word (easy_words.csv),C2
literally,1,7123178,Vocabulary level below C (B2),B2
fly,1,33412987,Oxford 3000,A1
sneeze,1,360023,Vocabulary level below C (B2),B2
wild,1,40270633,Oxford 3000,A2
basic,1,97156959,Oxford 3000,B1
ride,1,32614205,Oxford 3000,A1
begin,1,68194770,Oxford 3000,A1
honestly,1,4459891,Easy word (easy_words.csv),B1
bored,1,5114852,Oxford 3000,A1
target,1,66974497,Oxford 3000,B2
cross,1,77222123,Oxford 3000,A1
river,1,90083055,Oxford 3000,A1
spot,1,36860591,Oxford 3000,B1
gentle,1,6946383,Oxford 3000,B1
flat,1,51599402,Oxford 3000,A1
almost,1,66408838,Oxford 3000,A2
supper,1,2846323,Vocabulary level below C (A2),A2
needed,1,76528079,"High English frequency (76,528,079 > 20,000,000)",N/A
sunshine,1,9171556,Vocabulary level below C (B1),B1
turning,1,16004123,Vocabulary level below C (B1),B1
apologize,1,2591938,Oxford 3000,N/A
aggressive,1,7345918,Oxford 3000,B2
truly,1,21693553,Oxford 3000,B2
husband,1,25002557,Oxford 3000,A1
altogether,1,4070166,Vocabulary level below C (B1),B1
maintenance,1,52006621,"High English frequency (52,006,621 > 20,000,000)",B2
mention,1,21084996,Oxford 3000,B1
factor,1,80846686,Oxford 3000,B2
chase,1,10971945,Vocabulary level below C (B2),B2
pronoun,1,1081212,Vocabulary level below C (B1),B1
clause,1,13906621,Oxford 3000,B2
breakdown,1,7802376,Vocabulary level below C (B2),B2
listen,1,44504101,Oxford 3000,A1
changing,1,32076618,"High English frequency (32,076,618 > 20,000,000)",N/A
guard,1,27127471,Oxford 3000,B1
fantasy,1,43092529,"High English frequency (43,092,529 > 20,000,000)",B2
completely,1,34385075,Oxford 3000,B1
beginning,1,51574347,Oxford 3000,A2
getting,1,93506861,"High English frequency (93,506,861 > 20,000,000)",N/A
cut,1,74169573,Oxford 3000,A2
throat,1,14989306,Oxford 3000,B1
sometime,1,52184367,Oxford 3000,N/A
envy,1,2502365,Vocabulary level below C (B2),B2
serious,1,38316678,Oxford 3000,B1
thirsty,1,1073394,Oxford 3000,A2
none,1,85548408,Oxford 3000,B1
inside,1,74360351,Oxford 3000,A1
mess,1,7335889,Oxford 3000,B1
tired,1,11158233,Oxford 3000,A1
buying,1,53534781,"High English frequency (53,534,781 > 20,000,000)",N/A
incident,1,19784237,Oxford 3000,B2
confirm,1,25689169,Oxford 3000,B1
clean,1,46556374,Oxford 3000,A1
stick,1,28793076,Oxford 3000,B1
examine,1,18146421,Oxford 3000,B2
faulty,1,2125277,Vocabulary level below C (B2),B2
advance,1,53806684,Oxford 3000,B2
twice,1,19945569,Oxford 3000,A2
approve,1,9410993,Oxford 3000,B1
fair,1,53602058,Oxford 3000,A2
bug,1,57245740,"High English frequency (57,245,740 > 20,000,000)",B1
unlike,1,12933815,Oxford 3000,B2
sir,1,20704773,Oxford 3000,B1
ought,1,7523238,Oxford 3000,N/A
evolution,1,25955364,"High English frequency (25,955,364 > 20,000,000)",B2
planet,1,32970580,Oxford 3000,B1
taking,1,70312688,"High English frequency (70,312,688 > 20,000,000)",N/A
approach,1,81227493,Oxford 3000,B1
selection,1,83059763,Oxford 3000,B2
indeed,1,26943016,Oxford 3000,B1
slip,1,15473513,Oxford 3000,B1
cure,1,11536124,Oxford 3000,B2
disease,1,60540973,Oxford 3000,B1
dead,1,48412882,Oxford 3000,A2
forth,1,20149609,"High English frequency (20,149,609 > 20,000,000)",N/A
cave,1,7668883,Vocabulary level below C (B1),B1
blood,1,61544877,Oxford 3000,A2
complicated,1,8423441,Oxford 3000,B1
scenery,1,3907615,Vocabulary level below C (B1),B1
couple,1,58208821,Oxford 3000,B1
indian,1,64021150,"High English frequency (64,021,150 > 20,000,000)",N/A
wisdom,1,12780590,Vocabulary level below C (B2),B2
ancient,1,23888596,Oxford 3000,B1
culture,1,79296976,Oxford 3000,B1
dig,1,8466001,Oxford 3000,B1
quick,1,85624282,Oxford 3000,A1
empty,1,26459037,Oxford 3000,A2
devil,1,16939196,Vocabulary level below C (B2),B2
doctor,1,58058321,Oxford 3000,A1
ill,1,16953821,Oxford 3000,A2
considerable,1,10518680,Vocabulary level below C (B2),B2
effort,1,78950684,Oxford 3000,B1
lack,1,35178494,Oxford 3000,B2
inspire,1,4614369,Oxford 3000,B2
gif,1,55673869,"High English frequency (55,673,869 > 20,000,000)",N/A
barely,1,6764292,Easy word (easy_words.csv),B2
contain,1,84698441,Oxford 3000,B1
train,1,40164074,Oxford 3000,A1
rob,1,17306942,Vocabulary level below C (B1),B1
particular,1,73860048,Oxford 3000,B2
vice,1,33215970,Easy word (easy_words.csv),C2
matter,1,96529766,Easy word (easy_words.csv),A2
worthwhile,1,2984982,Vocabulary level below C (B2),B2
safe,1,64247128,Oxford 3000,A1
racket,1,1329023,Vocabulary level below C (A2),A2
though,1,91929439,Easy word (easy_words.csv),B1
jesus,1,34929061,"High English frequency (34,929,061 > 20,000,000)",N/A
neck,1,18121249,Easy word (easy_words.csv),A2
photographer,1,19944156,Oxford 3000,A2
okay,1,15466771,Easy word (easy_words.csv),N/A
anywhere,1,23947583,Oxford 3000,A2
bound,1,26377045,"High English frequency (26,377,045 > 20,000,000)",C1
soon,1,77038135,Oxford 3000,A2
distant,1,5843044,Easy word (easy_words.csv),B2
checking,1,23708784,"High English frequency (23,708,784 > 20,000,000)",N/A
definitely,1,15922257,Oxford 3000,B1
emotional,1,13160826,Oxford 3000,B2
affect,1,32839624,Oxford 3000,B2
determine,1,50039043,Oxford 3000,C1
instance,1,34840970,Oxford 3000,C1
odd,1,25154531,Oxford 3000,B2
discover,1,27827075,Oxford 3000,B1
confusing,1,4385868,Oxford 3000,B1
born,1,52510893,Oxford 3000,N/A
cry,1,13637934,Oxford 3000,A2
stage,1,65151146,Oxford 3000,A2
configuration,1,42646143,"High English frequency (42,646,143 > 20,000,000)",N/A
daughter,1,33796898,Oxford 3000,A1
luck,1,16773261,Easy word (easy_words.csv),A2
mechanical,1,19315772,Vocabulary level below C (B2),B2
revenge,1,6655322,Vocabulary level below C (B2),B2
terror,1,12378676,Vocabulary level below C (B2),B2
earth,1,61360661,Oxford 3000,B1
prison,1,18807326,Oxford 3000,B1
role,1,86860509,Oxford 3000,B1
professor,1,45107397,Oxford 3000,B1
horror,1,17809719,Oxford 3000,B2
dinner,1,27843687,Oxford 3000,A1
desert,1,16762653,Oxford 3000,A2
turned,1,34215128,"High English frequency (34,215,128 > 20,000,000)",N/A
resist,1,5853428,Oxford 3000,B2
prior,1,63181702,"High English frequency (63,181,702 > 20,000,000)",C1
alarm,1,21534294,Oxford 3000,B1
haunt,1,1553112,Vocabulary level below C (B2),B2
promise,1,16019259,Oxford 3000,B1
delight,1,7350997,Oxford 3000,B2
impact,1,73603157,Oxford 3000,B2
practically,1,4363252,Vocabulary level below C (B2),B2
painting,1,32580247,Oxford 3000,A2
