word,series_frequency,english_frequency,filter_reason,vocabulary_level
adventure,1,48773118,Oxford 3000,A2
absence,1,15758790,Vocabulary level below C (B2),B2
capable,1,16380415,Oxford 3000,B2
quite,1,58809324,Oxford 3000,A2
entire,1,56327035,Oxford 3000,B2
tried,1,34201786,"High English frequency (34,201,786 > 20,000,000)",N/A
failed,1,30596963,"High English frequency (30,596,963 > 20,000,000)",N/A
theater,1,39928561,"High English frequency (39,928,561 > 20,000,000)",N/A
haunt,1,1553112,Vocabulary level below C (B2),B2
generation,1,47131868,Oxford 3000,B1
won,1,29998103,"High English frequency (29,998,103 > 20,000,000)",N/A
almost,1,66408838,Oxford 3000,A2
smoke,1,17367288,Oxford 3000,A1
escape,1,17511290,Oxford 3000,B1
furious,1,2144253,Vocabulary level below C (B2),B2
odd,1,25154531,Oxford 3000,B2
disappointing,1,2386364,Oxford 3000,B1
stone,1,55106393,Oxford 3000,B1
fit,1,55284806,Oxford 3000,A2
hammer,1,8492874,Vocabulary level below C (B2),B2
tower,1,28125182,Oxford 3000,B1
square,1,49224570,Oxford 3000,A2
worked,1,38128226,"High English frequency (38,128,226 > 20,000,000)",N/A
built,1,61522194,"High English frequency (61,522,194 > 20,000,000)",N/A
gap,1,22878556,Oxford 3000,B1
forbid,1,1729401,Vocabulary level below C (B2),B2
rain,1,28603523,Oxford 3000,A1
waterfall,1,3643075,Vocabulary level below C (B1),B1
maintenance,1,52006621,"High English frequency (52,006,621 > 20,000,000)",B2
maybe,1,51946944,Oxford 3000,A2
spare,1,13366533,Vocabulary level below C (B1),B1
sufficient,1,20605030,"High English frequency (20,605,030 > 20,000,000)",B2
repair,1,59722291,Oxford 3000,A2
rather,1,73664932,Oxford 3000,B1
responsibility,1,72155717,Oxford 3000,B2
wing,1,33392102,Oxford 3000,B1
boil,1,3142746,Oxford 3000,A2
tea,1,27406794,Oxford 3000,A1
lucky,1,14053901,Oxford 3000,A2
everyone,1,64547036,Oxford 3000,A2
omen,1,1025291,Easy word (easy_words.csv),N/A
century,1,61440412,Oxford 3000,A2
protect,1,42331974,Oxford 3000,B1
starvation,1,1122432,Easy word (easy_words.csv),C2
trick,1,18230658,Oxford 3000,B1
waste,1,44621034,Oxford 3000,B1
lamb,1,7863504,Vocabulary level below C (B1),B1
sea,1,61532852,Oxford 3000,A1
strength,1,35339916,Oxford 3000,B2
speaking,1,23813045,"High English frequency (23,813,045 > 20,000,000)",N/A
horse,1,58453720,Oxford 3000,A1
thunder,1,6753368,Vocabulary level below C (B1),B1
rough,1,11606368,Oxford 3000,B1
offered,1,50347350,"High English frequency (50,347,350 > 20,000,000)",N/A
happen,1,47239250,Oxford 3000,A2
planned,1,21546767,"High English frequency (21,546,767 > 20,000,000)",N/A
treated,1,22718161,"High English frequency (22,718,161 > 20,000,000)",N/A
nice,1,69395609,Oxford 3000,A1
wet,1,24090751,Oxford 3000,A2
leg,1,39781266,Oxford 3000,A1
lad,1,3212044,Easy word (easy_words.csv),C2
harm,1,10980970,Oxford 3000,B2
catch,1,23016856,Oxford 3000,A1
pretty,1,51699969,Oxford 3000,A2
sit,1,24359793,Oxford 3000,A1
mouth,1,24325805,Oxford 3000,A1
passed,1,33242084,"High English frequency (33,242,084 > 20,000,000)",N/A
village,1,49333133,Oxford 3000,A1
abandoned,1,6371760,Vocabulary level below C (B2),B2
thirsty,1,1073394,Oxford 3000,A2
calling,1,30005364,"High English frequency (30,005,364 > 20,000,000)",N/A
frozen,1,9165551,Oxford 3000,B1
fresh,1,38781893,Oxford 3000,A2
lovely,1,13979829,Oxford 3000,A2
southern,1,51536707,Oxford 3000,B1
wild,1,40270633,Oxford 3000,A2
deep,1,53536903,Oxford 3000,A2
wife,1,47510357,Oxford 3000,A1
husband,1,25002557,Oxford 3000,A1
safe,1,64247128,Oxford 3000,A1
jealous,1,2229501,Vocabulary level below C (B1),B1
warm,1,23120649,Oxford 3000,A1
suppose,1,11981451,Oxford 3000,C1
eat,1,32034082,Oxford 3000,A1
pig,1,11253390,Oxford 3000,A1
false,1,33476460,Oxford 3000,B1
bleed,1,2352302,Vocabulary level below C (B1),B1
breath,1,10662981,Oxford 3000,B1
freeze,1,5526731,Oxford 3000,B1
rise,1,29535295,Oxford 3000,B1
treat,1,24447584,Oxford 3000,B2
eager,1,4175668,Vocabulary level below C (B2),B2
ancestor,1,5538850,Vocabulary level below C (B2),B2
ancient,1,23888596,Oxford 3000,B1
draw,1,28163819,Oxford 3000,A1
burning,1,15708456,Vocabulary level below C (B1),B1
boar,1,1088492,Easy word (easy_words.csv),N/A
harmless,1,2774838,Vocabulary level below C (B2),B2
courtesy,1,11047634,Vocabulary level below C (B2),B2
incest,1,51428013,"High English frequency (51,428,013 > 20,000,000)",N/A
iron,1,35668530,Oxford 3000,B1
told,1,57248600,"High English frequency (57,248,600 > 20,000,000)",N/A
mistake,1,18974243,Oxford 3000,A2
realm,1,7918957,Easy word (easy_words.csv),C2
excuse,1,6390272,Oxford 3000,B1
behind,1,53892722,Oxford 3000,A1
steal,1,7929395,Oxford 3000,A2
served,1,32541796,"High English frequency (32,541,796 > 20,000,000)",N/A
according,1,72553085,Oxford 3000,N/A
dessert,1,8113134,Vocabulary level below C (A2),A2
bend,1,10353121,Oxford 3000,B2
knee,1,12677700,Oxford 3000,B1
destroy,1,11139019,Oxford 3000,B1
duty,1,49442017,Oxford 3000,B1
chosen,1,21345654,"High English frequency (21,345,654 > 20,000,000)",N/A
burn,1,23062858,Oxford 3000,B1
drag,1,9669436,Oxford 3000,B1
fond,1,4164736,Vocabulary level below C (B2),B2
fortnight,1,836117,Vocabulary level below C (B1),B1
rich,1,38868722,Oxford 3000,A2
refuse,1,7906739,Oxford 3000,B1
smart,1,37455745,Oxford 3000,B1
wrong,1,49934294,Oxford 3000,A1
insult,1,3117634,Vocabulary level below C (B2),B2
defeated,1,4629690,Easy word (easy_words.csv),N/A
held,1,76140043,"High English frequency (76,140,043 > 20,000,000)",N/A
convenient,1,12801318,Oxford 3000,B1
prisoner,1,12036928,Oxford 3000,B1
saw,1,50570151,"High English frequency (50,570,151 > 20,000,000)",N/A
proof,1,28481969,Oxford 3000,B2
couple,1,58208821,Oxford 3000,B1
sending,1,20622624,"High English frequency (20,622,624 > 20,000,000)",N/A
starting,1,68080206,"High English frequency (68,080,206 > 20,000,000)",N/A
garlic,1,5884664,Vocabulary level below C (A2),A2
balcony,1,5095648,Vocabulary level below C (B1),B1
noise,1,25171520,Oxford 3000,A1
careful,1,11836566,Oxford 3000,A2
anyone,1,74326492,Oxford 3000,A2
biggest,1,20195396,"High English frequency (20,195,396 > 20,000,000)",N/A
actually,1,69444655,Oxford 3000,A2
logical,1,10984013,Oxford 3000,B2
destination,1,47441220,Oxford 3000,B1
curious,1,8460088,Easy word (easy_words.csv),B1
whoever,1,3961970,Vocabulary level below C (B2),B2
debt,1,55609419,Oxford 3000,B2
myself,1,37983649,Oxford 3000,A2
appropriate,1,69828347,Oxford 3000,B2
sing,1,13837226,Oxford 3000,A1
fortunate,1,3135403,Vocabulary level below C (B2),B2
modest,1,5033760,Vocabulary level below C (B2),B2
sadly,1,3905175,Oxford 3000,B2
arise,1,8337093,Oxford 3000,C1
sometime,1,52184367,Oxford 3000,N/A
develop,1,61569936,Oxford 3000,B1
certain,1,73267676,Oxford 3000,B1
indeed,1,26943016,Oxford 3000,B1
forget,1,25685480,Oxford 3000,A2
seize,1,1908868,Vocabulary level below C (B2),B2
cut,1,74169573,Oxford 3000,A2
throat,1,14989306,Oxford 3000,B1
wait,1,41363575,Oxford 3000,A1
changed,1,45453557,"High English frequency (45,453,557 > 20,000,000)",N/A
pace,1,12882386,Oxford 3000,B2
appreciate,1,14762756,Oxford 3000,B2
rest,1,55957144,Oxford 3000,A2
remain,1,56191642,Oxford 3000,B2
died,1,35803272,"High English frequency (35,803,272 > 20,000,000)",N/A
funeral,1,13847723,Vocabulary level below C (B2),B2
till,1,16477131,Oxford 3000,A2
independent,1,65076298,Oxford 3000,B1
foot,1,40491939,Oxford 3000,A1
fate,1,7682753,Easy word (easy_words.csv),B2
servant,1,8122103,Oxford 3000,B2
litter,1,4093358,Easy word (easy_words.csv),B2
reject,1,9318020,Oxford 3000,B2
beat,1,33984529,Easy word (easy_words.csv),B1
sail,1,6829477,Oxford 3000,B1
themself,1,47355436,Oxford 3000,N/A
raised,1,24397948,"High English frequency (24,397,948 > 20,000,000)",N/A
ally,1,8193549,Easy word (easy_words.csv),C1
rat,1,19275719,Vocabulary level below C (A2),A2
married,1,30232332,Oxford 3000,A2
string,1,64902383,Oxford 3000,B2
feet,1,57226055,"High English frequency (57,226,055 > 20,000,000)",N/A
fighting,1,20036994,Oxford 3000,B2
complicated,1,8423441,Oxford 3000,B1
pardon,1,2210272,Easy word (easy_words.csv),A2
jaw,1,4804401,Vocabulary level below C (B2),B2
beginning,1,51574347,Oxford 3000,A2
promise,1,16019259,Oxford 3000,B1
proud,1,17167504,Oxford 3000,B1
regard,1,31585197,Oxford 3000,B2
appearance,1,20970047,Oxford 3000,B1
seat,1,46137154,Oxford 3000,A2
task,1,60106094,Oxford 3000,B2
finding,1,57859980,Oxford 3000,N/A
asked,1,75532722,"High English frequency (75,532,722 > 20,000,000)",N/A
grandfather,1,4178291,Oxford 3000,A2
disgusting,1,1363181,Vocabulary level below C (B1),B1
tired,1,11158233,Oxford 3000,A1
running,1,72955000,Oxford 3000,A2
silence,1,9333896,Oxford 3000,B1
resume,1,26309970,"High English frequency (26,309,970 > 20,000,000)",C1
loud,1,8706021,Oxford 3000,A2
idea,1,65459222,Oxford 3000,A2
ridiculous,1,3486556,Vocabulary level below C (B2),B2
ease,1,13974702,Vocabulary level below C (B2),B2
slowly,1,13000552,Oxford 3000,A2
passion,1,15270323,Oxford 3000,B2
wash,1,13522551,Oxford 3000,A1
clothe,1,27345816,Oxford 3000,N/A
differently,1,6017583,Vocabulary level below C (B1),B1
copper,1,14648423,Vocabulary level below C (B2),B2
wherever,1,6763200,Oxford 3000,B1
goat,1,7416654,Vocabulary level below C (B1),B1
taste,1,20925313,Oxford 3000,B1
fancy,1,9057761,Oxford 3000,B1
pretend,1,3590502,Oxford 3000,B2
tongue,1,11373644,Oxford 3000,B1
exotic,1,10334564,Vocabulary level below C (B2),B2
bottom,1,47685192,Oxford 3000,A1
lid,1,7064656,Vocabulary level below C (B2),B2
pot,1,16782126,Oxford 3000,B1
finger,1,23127249,Oxford 3000,A2
break,1,67285982,Oxford 3000,A2
realize,1,14098493,Oxford 3000,B1
owned,1,35050234,"High English frequency (35,050,234 > 20,000,000)",N/A
pocket,1,44906676,Oxford 3000,A2
spread,1,27917385,Oxford 3000,B2
helmet,1,10295103,Vocabulary level below C (B2),B2
