word,series_frequency,english_frequency,filter_reason,vocabulary_level
ride,3,32614205,Oxford 3000,A1
gone,3,34511028,"High English frequency (34,511,028 > 20,000,000)",A2
cannot,3,88737,Oxford 3000,A1
punishment,3,7967117,Oxford 3000,B2
significant,3,58338630,Oxford 3000,B2
heard,3,45436523,"High English frequency (45,436,523 > 20,000,000)",A2
fancy,3,9057761,Oxford 3000,B1
greatest,2,25547808,"High English frequency (25,547,808 > 20,000,000)",B2
slave,2,10692715,Oxford 3000,B2
sister,2,35155790,Oxford 3000,A1
sent,2,68953120,"High English frequency (68,953,120 > 20,000,000)",A2
sleep,2,34887707,Oxford 3000,A1
seven,2,44648436,Oxford 3000,A1
whatever,2,31901912,Oxford 3000,B1
correction,2,29236164,"High English frequency (29,236,164 > 20,000,000)",B1
lucky,2,14053901,Oxford 3000,A2
mad,2,16741838,Oxford 3000,A2
tail,2,12845641,Oxford 3000,B2
winning,2,33440237,"High English frequency (33,440,237 > 20,000,000)",B2
across,2,76597151,Oxford 3000,A2
lost,2,74772026,Oxford 3000,A2
chamber,2,27712943,"High English frequency (27,712,943 > 20,000,000)",B2
hold,2,82741121,Oxford 3000,A2
suit,2,27807112,Oxford 3000,A2
certain,2,73267676,Oxford 3000,B1
royal,2,47361578,Oxford 3000,B2
ended,2,32588866,"High English frequency (32,588,866 > 20,000,000)",A2
agreed,2,28717540,"High English frequency (28,717,540 > 20,000,000)",B2
challenge,2,59082589,Oxford 3000,B1
armed,2,13866785,Oxford 3000,B2
famous,2,29332023,Oxford 3000,A1
fellow,2,20549095,Oxford 3000,B2
resist,2,5853428,Oxford 3000,B2
proper,2,28099582,Oxford 3000,B1
safe,2,64247128,Oxford 3000,A1
anyone,2,74326492,Oxford 3000,A2
met,2,45111009,"High English frequency (45,111,009 > 20,000,000)",A2
anyway,2,26880093,"High English frequency (26,880,093 > 20,000,000)",A2
brother,2,56375413,Oxford 3000,A1
almost,2,66408838,Oxford 3000,A2
missed,2,18451052,Vocabulary level below C (A2),A2
wish,2,84275843,Oxford 3000,B2
calling,2,30005364,"High English frequency (30,005,364 > 20,000,000)",B2
joke,2,23666862,Oxford 3000,B1
wonder,2,27355961,Oxford 3000,B1
truth,2,37860395,Oxford 3000,B2
remain,2,56191642,Oxford 3000,B2
strong,2,61017481,Oxford 3000,A2
moon,2,29447801,Oxford 3000,N/A
coming,2,70099649,"High English frequency (70,099,649 > 20,000,000)",A2
finally,2,48999091,Oxford 3000,A2
signal,2,46408529,Oxford 3000,B2
biggest,2,20195396,"High English frequency (20,195,396 > 20,000,000)",A2
seen,2,78381896,"High English frequency (78,381,896 > 20,000,000)",B2
inside,2,74360351,Oxford 3000,A1
belong,2,16045395,Oxford 3000,B2
bet,2,19562562,Oxford 3000,C1
feet,2,57226055,"High English frequency (57,226,055 > 20,000,000)",A2
bite,2,9144331,Oxford 3000,B1
push,2,22663953,Oxford 3000,A2
serve,2,36697856,Oxford 3000,A2
killed,2,23240536,"High English frequency (23,240,536 > 20,000,000)",A2
innocent,2,8602110,Oxford 3000,B2
beside,2,17789660,Vocabulary level below C (A2),A2
afford,2,11202234,Oxford 3000,N/A
advice,2,71628494,Oxford 3000,A2
queen,2,39224762,Oxford 3000,A2
handsome,2,3764360,Easy word (easy_words.csv),B1
crown,2,18024012,Vocabulary level below C (A2),A2
worse,2,15677739,Easy word (easy_words.csv),A2
forgive,2,3379266,Oxford 3000,B1
lend,2,3995974,Oxford 3000,A2
seemed,2,20472519,"High English frequency (20,472,519 > 20,000,000)",B2
paid,2,60294928,"High English frequency (60,294,928 > 20,000,000)",A2
rich,2,38868722,Oxford 3000,A2
cause,2,65904680,Oxford 3000,B2
tree,2,87001068,Oxford 3000,A1
trouble,2,27529484,Oxford 3000,B1
daddy,2,9928046,Easy word (easy_words.csv),N/A
pure,2,22853378,Oxford 3000,B1
