word,series_frequency,english_frequency,filter_reason,vocabulary_level
patient,1,101216785,Oxford 3000,B1
short,1,120201463,Oxford 3000,A1
rape,1,52166558,"High English frequency (52,166,558 > 20,000,000)",B2
bought,1,31501377,"High English frequency (31,501,377 > 20,000,000)",N/A
hospital,1,78835222,Oxford 3000,A1
struggle,1,13649964,Oxford 3000,B2
accidentally,1,2636203,Vocabulary level below C (B2),B2
across,1,76597151,Oxford 3000,A2
felt,1,33507506,"High English frequency (33,507,506 > 20,000,000)",N/A
guilty,1,10588260,Oxford 3000,B1
quickly,1,40161558,Oxford 3000,A2
guilt,1,3623942,Vocabulary level below C (B2),B2
turned,1,34215128,"High English frequency (34,215,128 > 20,000,000)",N/A
defeat,1,7838694,Oxford 3000,B1
eight,1,32784155,Oxford 3000,A1
doctor,1,58058321,Oxford 3000,A1
medication,1,23659214,"High English frequency (23,659,214 > 20,000,000)",C2
helped,1,21000656,"High English frequency (21,000,656 > 20,000,000)",N/A
trick,1,18230658,Oxford 3000,B1
self,1,113959886,Oxford 3000,C1
injure,1,902359,Oxford 3000,B1
truth,1,37860395,Oxford 3000,B2
worked,1,38128226,"High English frequency (38,128,226 > 20,000,000)",N/A
stuck,1,9120620,Easy word (easy_words.csv),B2
present,1,121513263,Oxford 3000,A2
loop,1,26611843,"High English frequency (26,611,843 > 20,000,000)",N/A
until,1,113090086,Oxford 3000,A1
breathe,1,4368304,Oxford 3000,B1
alive,1,16064787,Easy word (easy_words.csv),B1
shoulder,1,16893624,Oxford 3000,B1
arm,1,51156978,Oxford 3000,A1
chest,1,14853860,Oxford 3000,B2
stomach,1,7591577,Oxford 3000,A2
thigh,1,3864061,Vocabulary level below C (B2),B2
knee,1,12677700,Oxford 3000,B1
worst,1,16975343,Oxford 3000,A2
ankle,1,4978077,Oxford 3000,B1
enjoy,1,54157761,Oxford 3000,A1
developed,1,63250401,"High English frequency (63,250,401 > 20,000,000)",B2
mechanism,1,31577172,"High English frequency (31,577,172 > 20,000,000)",C1
healthy,1,30360623,Oxford 3000,A2
land,1,117024112,Oxford 3000,B1
wait,1,41363575,Oxford 3000,A1
leave,1,70957750,Oxford 3000,A1
damage,1,48993361,Oxford 3000,B1
eventually,1,17731742,Oxford 3000,B2
worse,1,15677739,Easy word (easy_words.csv),A2
away,1,113238239,Oxford 3000,A2
quit,1,11292889,Oxford 3000,B1
started,1,77515342,"High English frequency (77,515,342 > 20,000,000)",N/A
transition,1,24173356,Oxford 3000,C2
married,1,30232332,Oxford 3000,A2
engaged,1,12325194,Oxford 3000,B1
aggressive,1,7345918,Oxford 3000,B2
whenever,1,14234378,Oxford 3000,B1
uncomfortable,1,2989842,Oxford 3000,B1
imagine,1,17657324,Oxford 3000,B1
character,1,90807158,Oxford 3000,B1
although,1,79579407,Oxford 3000,B1
spending,1,19521910,Oxford 3000,C2
together,1,94482864,Oxford 3000,A1
probably,1,61626696,Oxford 3000,A2
mistake,1,18974243,Oxford 3000,A2
passionate,1,3759453,Vocabulary level below C (B2),B2
lost,1,74772026,Oxford 3000,A2
mask,1,16203086,Vocabulary level below C (B2),B2
whether,1,105014961,Oxford 3000,B1
boyfriend,1,5356764,Oxford 3000,A2
seem,1,92129504,Oxford 3000,N/A
meaningful,1,6768984,Vocabulary level below C (B2),B2
sometime,1,52184367,Oxford 3000,N/A
sit,1,24359793,Oxford 3000,A1
anybody,1,10367449,Oxford 3000,A2
usual,1,17044981,Oxford 3000,B1
addict,1,4410914,Vocabulary level below C (B2),B2
reach,1,42272594,Oxford 3000,B1
hang,1,13364783,Oxford 3000,B1
situation,1,59151157,Oxford 3000,B1
awkward,1,2013836,Vocabulary level below C (B2),B2
guess,1,29330172,Oxford 3000,A2
remind,1,9348091,Oxford 3000,B1
obsession,1,2929429,Vocabulary level below C (B2),B2
tried,1,34201786,"High English frequency (34,201,786 > 20,000,000)",N/A
standing,1,34637239,"High English frequency (34,637,239 > 20,000,000)",N/A
joke,1,23666862,Oxford 3000,B1
listen,1,44504101,Oxford 3000,A1
changed,1,45453557,"High English frequency (45,453,557 > 20,000,000)",N/A
break,1,67285982,Oxford 3000,A2
ask,1,115265310,Oxford 3000,A1
hurry,1,3620126,Vocabulary level below C (A2),A2
pretend,1,3590502,Oxford 3000,B2
catch,1,23016856,Oxford 3000,A1
brother,1,56375413,Oxford 3000,A1
earn,1,21967423,Oxford 3000,A2
due,1,108366874,Oxford 3000,B1
attitude,1,19884486,Oxford 3000,B1
spend,1,29216744,Oxford 3000,A2
bench,1,11307269,Vocabulary level below C (B2),B2
season,1,88480815,Oxford 3000,B1
slide,1,29338959,Oxford 3000,N/A
talent,1,16625676,Oxford 3000,B1
focus,1,74721938,Oxford 3000,C2
success,1,62613354,Oxford 3000,B1
five,1,104165769,Oxford 3000,A1
row,1,37029342,Oxford 3000,B1
refuse,1,7906739,Oxford 3000,B1
figure,1,114181526,Oxford 3000,B1
speech,1,37706832,Oxford 3000,B1
talking,1,36617848,"High English frequency (36,617,848 > 20,000,000)",N/A
secret,1,44597035,Oxford 3000,B1
fun,1,108449399,Oxford 3000,A1
neither,1,22640226,Oxford 3000,B2
welcome,1,117858320,Oxford 3000,A2
eat,1,32034082,Oxford 3000,A1
forty,1,7784432,Oxford 3000,A2
lately,1,5574422,Vocabulary level below C (B1),B1
mate,1,12610566,Vocabulary level below C (B1),B1
asked,1,75532722,"High English frequency (75,532,722 > 20,000,000)",N/A
exactly,1,31759653,Oxford 3000,A2
serving,1,32312647,"High English frequency (32,312,647 > 20,000,000)",N/A
half,1,87382264,Oxford 3000,A2
town,1,103816479,Oxford 3000,A1
built,1,61522194,"High English frequency (61,522,194 > 20,000,000)",N/A
serious,1,38316678,Oxford 3000,B1
believe,1,75918053,Oxford 3000,A2
sir,1,20704773,Oxford 3000,B1
shoot,1,15221977,Easy word (easy_words.csv),B1
fault,1,16246310,Oxford 3000,B2
dollar,1,75411886,Oxford 3000,A1
junior,1,31761553,Oxford 3000,B2
nut,1,15509690,Oxford 3000,B2
eye,1,100663991,Oxford 3000,A1
ten,1,50614853,Oxford 3000,A1
apparently,1,15815805,Oxford 3000,B2
burn,1,23062858,Oxford 3000,B1
universe,1,21643935,Oxford 3000,N/A
giving,1,43506778,"High English frequency (43,506,778 > 20,000,000)",N/A
zero,1,30735412,Oxford 3000,A2
shirt,1,75266035,Oxford 3000,A1
chill,1,5215588,Easy word (easy_words.csv),C2
least,1,111229798,Oxford 3000,B1
boy,1,112181153,Oxford 3000,A1
drink,1,40392266,Oxford 3000,A1
grab,1,9373834,Oxford 3000,B1
drunk,1,10840975,Oxford 3000,B2
shift,1,24490094,Oxford 3000,B2
wednesday,1,68895740,Oxford 3000,A1
meet,1,111036271,Oxford 3000,A1
thousand,1,56265477,Oxford 3000,A2
myself,1,37983649,Oxford 3000,A2
turning,1,16004123,Vocabulary level below C (B1),B1
totally,1,24276857,Oxford 3000,B1
pick,1,55170145,Oxford 3000,B1
confident,1,7537438,Oxford 3000,B1
ourself,1,13702364,Oxford 3000,N/A
winner,1,36893955,Oxford 3000,A2
six,1,71543101,Oxford 3000,A1
running,1,72955000,Oxford 3000,A2
far,1,93277601,Oxford 3000,A2
faster,1,31541236,"High English frequency (31,541,236 > 20,000,000)",N/A
split,1,22271070,Oxford 3000,B2
dead,1,48412882,Oxford 3000,A2
bathroom,1,25819993,Oxford 3000,A1
extra,1,59377307,Oxford 3000,A2
cigarette,1,13548980,Oxford 3000,A2
forever,1,17381863,Oxford 3000,B1
ago,1,98839705,Oxford 3000,A2
grade,1,69288960,Oxford 3000,B1
basically,1,12428283,Oxford 3000,B2
sixteen,1,3329001,Oxford 3000,A1
girlfriend,1,7838114,Oxford 3000,A2
suspicious,1,2975648,Vocabulary level below C (B2),B2
someone,1,76553113,Oxford 3000,A2
complicated,1,8423441,Oxford 3000,B1
angry,1,9267505,Oxford 3000,A2
confused,1,8673715,Oxford 3000,B1
nasty,1,7565736,Vocabulary level below C (B1),B1
knew,1,31636418,"High English frequency (31,636,418 > 20,000,000)",N/A
playing,1,51019438,"High English frequency (51,019,438 > 20,000,000)",N/A
decide,1,25539449,Oxford 3000,A2
clean,1,46556374,Oxford 3000,A1
might,1,123196001,Oxford 3000,A2
hope,1,83608473,Oxford 3000,A2
taking,1,70312688,"High English frequency (70,312,688 > 20,000,000)",N/A
advice,1,71628494,Oxford 3000,A2
saw,1,50570151,"High English frequency (50,570,151 > 20,000,000)",N/A
intention,1,11824740,Oxford 3000,B2
earlier,1,34079706,"High English frequency (34,079,706 > 20,000,000)",N/A
strong,1,61017481,Oxford 3000,A2
living,1,107270041,Oxford 3000,B2
hide,1,28857707,Oxford 3000,B1
yet,1,123160529,Oxford 3000,A2
laughing,1,5900004,Easy word (easy_words.csv),N/A
sick,1,15965297,Oxford 3000,A2
ideas,1,67309657,"High English frequency (67,309,657 > 20,000,000)",N/A
spent,1,29719451,"High English frequency (29,719,451 > 20,000,000)",N/A
moment,1,47882449,Oxford 3000,A2
getting,1,93506861,"High English frequency (93,506,861 > 20,000,000)",N/A
fall,1,98714623,Oxford 3000,A2
asleep,1,3967813,Oxford 3000,B1
morning,1,55268727,Oxford 3000,A1
wake,1,14996908,Oxford 3000,B1
either,1,99143011,Oxford 3000,B1
precisely,1,6265488,Vocabulary level below C (B2),B2
entire,1,56327035,Oxford 3000,B2
answer,1,115450340,Oxford 3000,A1
produced,1,39030637,"High English frequency (39,030,637 > 20,000,000)",N/A
distributed,1,28094905,"High English frequency (28,094,905 > 20,000,000)",N/A
taken,1,87019836,"High English frequency (87,019,836 > 20,000,000)",N/A
along,1,83587774,Oxford 3000,A2
linked,1,22873620,"High English frequency (22,873,620 > 20,000,000)",N/A
familiar,1,16463805,Easy word (easy_words.csv),B1
minor,1,33085047,Oxford 3000,B2
exist,1,43987192,Oxford 3000,B1
definitely,1,15922257,Oxford 3000,B1
offender,1,9263886,Vocabulary level below C (B2),B2
difficult,1,42436311,Oxford 3000,A1
everywhere,1,11153149,Oxford 3000,A2
treated,1,22718161,"High English frequency (22,718,161 > 20,000,000)",N/A
animal,1,120745214,Oxford 3000,A1
smart,1,37455745,Oxford 3000,B1
generous,1,5698368,Oxford 3000,B1
heart,1,103511284,Oxford 3000,A2
daddy,1,9928046,Easy word (easy_words.csv),N/A
nice,1,69395609,Oxford 3000,A1
