word,series_frequency,english_frequency,filter_reason,vocabulary_level
arrival,3,20787149,Oxford 3000,B1
gather,3,8885450,Oxford 3000,B2
soul,3,38590733,Oxford 3000,A2
move,3,70113140,Oxford 3000,A2
win,2,79848750,Oxford 3000,A2
six,2,71543101,Oxford 3000,A1
dating,2,54292714,"High English frequency (54,292,714 > 20,000,000)",B2
remember,2,84324100,Oxford 3000,A1
exactly,2,31759653,Oxford 3000,A2
kill,2,31335290,Oxford 3000,A2
couple,2,58208821,Oxford 3000,B1
guess,2,29330172,Oxford 3000,A2
uniform,2,19075625,Oxford 3000,A2
telling,2,14181895,Vocabulary level below C (A2),A2
hang,2,13364783,Oxford 3000,B1
sweating,2,1077565,Vocabulary level below C (A2),A2
alcohol,2,25524797,Oxford 3000,A2
boot,2,39793652,Oxford 3000,A2
defense,2,37819618,"High English frequency (37,819,618 > 20,000,000)",B2
driving,2,40033859,Oxford 3000,N/A
doing,2,81188350,"High English frequency (81,188,350 > 20,000,000)",A2
friendly,2,64695290,Oxford 3000,A2
disaster,2,21870205,Oxford 3000,B2
whatever,2,31901912,Oxford 3000,B1
jump,2,46930563,Oxford 3000,A2
honor,2,24511949,"High English frequency (24,511,949 > 20,000,000)",B2
wanted,2,63301836,"High English frequency (63,301,836 > 20,000,000)",A2
mind,2,84923564,Oxford 3000,B1
interrupt,2,5141995,Oxford 3000,B1
killed,2,23240536,"High English frequency (23,240,536 > 20,000,000)",A2
checking,2,23708784,"High English frequency (23,708,784 > 20,000,000)",A2
clown,2,4207862,Vocabulary level below C (A2),A2
sleeping,2,11840656,Vocabulary level below C (A2),A2
spot,2,36860591,Oxford 3000,B1
scene,2,43063991,Oxford 3000,B1
behind,2,53892722,Oxford 3000,A1
wheel,2,44349913,Oxford 3000,A2
vehicle,2,91333573,Oxford 3000,B1
witness,2,20024599,Oxford 3000,B2
pant,2,19912941,Oxford 3000,N/A
ahead,2,28375319,Oxford 3000,B1
spread,2,27917385,Oxford 3000,B2
emergency,2,46720881,Oxford 3000,B1
conversation,2,19386773,Oxford 3000,A1
clearly,2,32338676,Oxford 3000,A2
holding,2,35015197,"High English frequency (35,015,197 > 20,000,000)",A2
everybody,2,14705200,Oxford 3000,A2
excuse,2,6390272,Oxford 3000,B1
attention,2,45017405,Oxford 3000,B1
chance,2,51442371,Oxford 3000,B1
target,2,66974497,Oxford 3000,B2
blast,2,10866206,Vocabulary level below C (A2),A2
underground,2,16686380,Oxford 3000,B2
hate,2,23308836,Oxford 3000,A2
nuclear,2,33689967,Oxford 3000,B2
listen,2,44504101,Oxford 3000,A1
protect,2,42331974,Oxford 3000,B1
counting,2,8122357,Vocabulary level below C (A2),A2
picked,2,12114899,Vocabulary level below C (A2),A2
mom,2,39068727,"High English frequency (39,068,727 > 20,000,000)",A2
chain,2,45851350,Oxford 3000,A2
block,2,69578980,Oxford 3000,B1
bunch,2,10977289,Oxford 3000,B1
criminal,2,37169821,Oxford 3000,B1
door,2,76868330,Oxford 3000,A1
cop,2,9737327,Vocabulary level below C (A2),A2
mistake,2,18974243,Oxford 3000,A2
leaving,2,23878642,"High English frequency (23,878,642 > 20,000,000)",A2
moving,2,51765877,"High English frequency (51,765,877 > 20,000,000)",B2
stop,2,86868060,Oxford 3000,A1
lying,2,8260845,Vocabulary level below C (A2),A2
moment,2,47882449,Oxford 3000,A2
hundred,2,39367996,Oxford 3000,A2
crazy,2,23174564,Oxford 3000,A2
ohh,2,526430,Vocabulary level below C (A2),A2
lose,2,24136984,Oxford 3000,A2
powerful,2,33538932,Oxford 3000,B1
path,2,54711903,Oxford 3000,A2
forgot,2,31626338,"High English frequency (31,626,338 > 20,000,000)",A2
spirit,2,45791642,Oxford 3000,B2
chosen,2,21345654,"High English frequency (21,345,654 > 20,000,000)",B2
blame,2,8856611,Oxford 3000,B1
faith,2,36920083,Oxford 3000,B2
promise,2,16019259,Oxford 3000,B1
soon,2,77038135,Oxford 3000,A2
super,2,66861365,"High English frequency (66,861,365 > 20,000,000)",B2
cute,2,17912721,Vocabulary level below C (A2),A2
shock,2,17917684,Oxford 3000,B1
buddy,2,28145735,"High English frequency (28,145,735 > 20,000,000)",A2
spend,2,29216744,Oxford 3000,A2
doctor,2,58058321,Oxford 3000,A1
understand,2,65846056,Oxford 3000,A1
anywhere,2,23947583,Oxford 3000,A2
