word,series_frequency,english_frequency,filter_reason,vocabulary_level
belong,1,16045395,Oxford 3000,B2
simply,1,62012991,Oxford 3000,B2
suffer,1,11091354,Oxford 3000,B2
criminal,1,37169821,Oxford 3000,B1
occupy,1,3609337,Vocabulary level below C (B2),B2
minor,1,33085047,Oxford 3000,B2
secret,1,44597035,Oxford 3000,B1
earlier,1,34079706,"High English frequency (34,079,706 > 20,000,000)",N/A
predict,1,8285697,Oxford 3000,B1
fortune,1,12387313,Oxford 3000,B2
almost,1,66408838,Oxford 3000,A2
actual,1,42763182,Oxford 3000,B2
wound,1,9054650,Oxford 3000,B2
absolutely,1,20816571,Oxford 3000,B1
fellow,1,20549095,Oxford 3000,B2
worse,1,15677739,Easy word (easy_words.csv),A2
upgrade,1,48506564,"High English frequency (48,506,564 > 20,000,000)",B2
grade,1,69288960,Oxford 3000,B1
whose,1,43634263,Oxford 3000,B1
bee,1,11853427,Oxford 3000,B1
ltd,1,65747979,"High English frequency (65,747,979 > 20,000,000)",N/A
bbc,1,27482801,"High English frequency (27,482,801 > 20,000,000)",N/A
