word,series_frequency,english_frequency,filter_reason,vocabulary_level
sleep,1,34887707,Oxford 3000,A1
married,1,30232332,Oxford 3000,A2
heaven,1,22161578,Easy word (easy_words.csv),B2
gun,1,35217715,Oxford 3000,B1
apart,1,16535590,Oxford 3000,B1
doll,1,34112911,"High English frequency (34,112,911 > 20,000,000)",A1
freedom,1,41224448,Oxford 3000,B2
replace,1,26487876,Oxford 3000,B1
peg,1,4616447,Easy word (easy_words.csv),N/A
bite,1,9144331,Oxford 3000,B1
breath,1,10662981,Oxford 3000,B1
drop,1,45620690,Oxford 3000,B1
shut,1,12663576,Oxford 3000,A2
rope,1,9332628,Oxford 3000,B2
forced,1,30835043,"High English frequency (30,835,043 > 20,000,000)",N/A
wonderful,1,28810165,Oxford 3000,A2
kitchen,1,63873372,Oxford 3000,A1
cousin,1,6460959,Oxford 3000,A2
anyone,1,74326492,Oxford 3000,A2
willing,1,18418634,Oxford 3000,C2
delivered,1,29130416,"High English frequency (29,130,416 > 20,000,000)",N/A
deliver,1,32303361,Oxford 3000,B1
actually,1,69444655,Oxford 3000,A2
murdered,1,2843529,Easy word (easy_words.csv),N/A
scared,1,5071401,Oxford 3000,B1
somebody,1,11159741,Easy word (easy_words.csv),A2
religion,1,45981107,Oxford 3000,B1
banner,1,25576761,"High English frequency (25,576,761 > 20,000,000)",N/A
skull,1,5445452,Easy word (easy_words.csv),C2
tear,1,14879736,Oxford 3000,B1
population,1,73322011,Oxford 3000,B1
testing,1,56613169,"High English frequency (56,613,169 > 20,000,000)",N/A
suddenly,1,11523262,Oxford 3000,B1
fit,1,55284806,Oxford 3000,A2
visitor,1,64031818,Oxford 3000,A2
coffee,1,42858323,Oxford 3000,A1
happened,1,24951096,"High English frequency (24,951,096 > 20,000,000)",N/A
chance,1,51442371,Oxford 3000,B1
moved,1,35713495,"High English frequency (35,713,495 > 20,000,000)",N/A
suppose,1,11981451,Oxford 3000,C1
presented,1,46729648,"High English frequency (46,729,648 > 20,000,000)",N/A
alternative,1,55502123,Oxford 3000,B2
marry,1,4986925,Oxford 3000,B1
careful,1,11836566,Oxford 3000,A2
fly,1,33412987,Oxford 3000,A1
shot,1,61225531,Oxford 3000,B2
mostly,1,26774406,Oxford 3000,B1
seat,1,46137154,Oxford 3000,A2
jet,1,21805589,"High English frequency (21,805,589 > 20,000,000)",B1
mystery,1,23165742,Oxford 3000,B1
solve,1,13452150,Oxford 3000,B1
reality,1,34420271,Oxford 3000,B2
move,1,70113140,Oxford 3000,A2
wind,1,55603262,Oxford 3000,A1
prime,1,39210803,Oxford 3000,C2
begin,1,68194770,Oxford 3000,A1
selling,1,44375770,"High English frequency (44,375,770 > 20,000,000)",N/A
slowly,1,13000552,Oxford 3000,A2
idea,1,65459222,Oxford 3000,A2
mouse,1,33667003,Oxford 3000,A2
somewhere,1,14335599,Oxford 3000,A2
regular,1,63400354,Oxford 3000,B1
according,1,72553085,Oxford 3000,N/A
drum,1,22576258,Oxford 3000,A2
insane,1,4121922,Easy word (easy_words.csv),C1
alone,1,39326417,Oxford 3000,A2
waste,1,44621034,Oxford 3000,B1
waiting,1,30170505,"High English frequency (30,170,505 > 20,000,000)",N/A
brave,1,5221356,Oxford 3000,B1
nor,1,39796521,Oxford 3000,B2
beyond,1,47315243,Oxford 3000,B2
flesh,1,6798734,Easy word (easy_words.csv),C2
conversation,1,19386773,Oxford 3000,A1
fate,1,7682753,Easy word (easy_words.csv),B2
stranger,1,8776480,Oxford 3000,B1
hurt,1,15892533,Oxford 3000,A2
journey,1,21987224,Oxford 3000,A2
invoke,1,2997099,Easy word (easy_words.csv),N/A
challenge,1,59082589,Oxford 3000,B1
resist,1,5853428,Oxford 3000,B2
aunt,1,5203060,Oxford 3000,A2
holding,1,35015197,"High English frequency (35,015,197 > 20,000,000)",N/A
suffer,1,11091354,Oxford 3000,B2
chip,1,33793448,Easy word (easy_words.csv),A1
yield,1,20685808,"High English frequency (20,685,808 > 20,000,000)",C2
killed,1,23240536,"High English frequency (23,240,536 > 20,000,000)",N/A
strength,1,35339916,Oxford 3000,B2
beginning,1,51574347,Oxford 3000,A2
