word,series_frequency,english_frequency,filter_reason,vocabulary_level
stupid,2,14144754,Oxford 3000,B1
excuse,2,6390272,Oxford 3000,B1
meant,2,17832930,Vocabulary level below C (A2),A2
cake,2,22092139,Oxford 3000,A1
eat,2,32034082,Oxford 3000,A1
round,2,67565012,Oxford 3000,A2
nose,2,10507356,Oxford 3000,A1
idea,2,65459222,Oxford 3000,A2
wearing,2,12401524,Vocabulary level below C (A2),A2
fine,2,75242969,Oxford 3000,A1
touch,2,39762539,Oxford 3000,B1
started,2,77515342,"High English frequency (77,515,342 > 20,000,000)",A2
fishing,2,40730311,Oxford 3000,A2
happen,2,47239250,Oxford 3000,A2
turned,2,34215128,"High English frequency (34,215,128 > 20,000,000)",A2
yellow,2,82326052,Oxford 3000,A1
christ,2,28486624,"High English frequency (28,486,624 > 20,000,000)",B2
everyone,2,64547036,Oxford 3000,A2
hospital,2,78835222,Oxford 3000,A1
ball,2,57083746,Oxford 3000,A1
chance,2,51442371,Oxford 3000,B1
grandpa,2,1496650,Vocabulary level below C (A2),A2
honey,2,10476847,Vocabulary level below C (A2),A2
bring,2,74972410,Oxford 3000,A2
greatest,2,25547808,"High English frequency (25,547,808 > 20,000,000)",B2
coffee,2,42858323,Oxford 3000,A1
especially,2,59336380,Oxford 3000,A2
hold,2,82741121,Oxford 3000,A2
mouth,2,24325805,Oxford 3000,A1
boss,2,16262055,Oxford 3000,A2
suspect,2,12963107,Oxford 3000,B2
tent,2,10392854,Oxford 3000,B1
