word,series_frequency,english_frequency,filter_reason,vocabulary_level
giving,3,43506778,"High English frequency (43,506,778 > 20,000,000)",A2
seem,3,92129504,Oxford 3000,N/A
guess,3,29330172,Oxford 3000,A2
kill,3,31335290,Oxford 3000,A2
friday,3,87372497,Oxford 3000,A1
understand,3,65846056,Oxford 3000,A1
grab,3,9373834,Oxford 3000,B1
catch,3,23016856,Oxford 3000,A1
mind,3,84923564,Oxford 3000,B1
array,3,29204010,"High English frequency (29,204,010 > 20,000,000)",C1
initial,3,43048548,Oxford 3000,B1
sitting,3,18868156,Vocabulary level below C (A2),A2
truth,3,37860395,Oxford 3000,B2
avenue,3,37522170,"High English frequency (37,522,170 > 20,000,000)",C1
rise,3,29535295,Oxford 3000,B1
knocked,3,2576160,Vocabulary level below C (A2),A2
excuse,3,6390272,Oxford 3000,B1
attention,3,45017405,Oxford 3000,B1
cause,3,65904680,Oxford 3000,B2
door,3,76868330,Oxford 3000,A1
stay,3,86241601,Oxford 3000,A1
degree,3,95120952,Oxford 3000,A2
speak,3,39174652,Oxford 3000,A1
cas,3,92060679,"High English frequency (92,060,679 > 20,000,000)",C1
playing,3,51019438,"High English frequency (51,019,438 > 20,000,000)",A2
chain,3,45851350,Oxford 3000,A2
command,3,76990257,Oxford 3000,B2
western,3,81451490,Oxford 3000,B1
maybe,3,51946944,Oxford 3000,A2
wrong,3,49934294,Oxford 3000,A1
asking,3,19887691,Easy word (easy_words.csv),N/A
wanted,3,63301836,"High English frequency (63,301,836 > 20,000,000)",A2
crazy,3,23174564,Oxford 3000,A2
gave,3,36576222,"High English frequency (36,576,222 > 20,000,000)",A2
ill,3,16953821,Oxford 3000,A2
nine,3,27015750,Oxford 3000,A1
weekend,3,45215385,Oxford 3000,A1
went,2,68130142,"High English frequency (68,130,142 > 20,000,000)",A2
alley,2,5087439,Vocabulary level below C (A2),A2
cut,2,74169573,Oxford 3000,A2
late,2,65998289,Oxford 3000,A1
shoot,2,15221977,Easy word (easy_words.csv),B1
pal,2,12781647,Vocabulary level below C (A2),A2
nobody,2,14624173,Easy word (easy_words.csv),A2
honor,2,24511949,"High English frequency (24,511,949 > 20,000,000)",B2
glass,2,77569569,Oxford 3000,A1
showed,2,22170303,"High English frequency (22,170,303 > 20,000,000)",A2
later,2,84945415,Oxford 3000,A2
tried,2,34201786,"High English frequency (34,201,786 > 20,000,000)",A2
twice,2,19945569,Oxford 3000,A2
nice,2,69395609,Oxford 3000,A1
mike,2,51136599,"High English frequency (51,136,599 > 20,000,000)",A2
block,2,69578980,Oxford 3000,B1
foot,2,40491939,Oxford 3000,A1
shut,2,12663576,Oxford 3000,A2
corner,2,42507235,Oxford 3000,A2
throw,2,23258699,Oxford 3000,A2
leave,2,70957750,Oxford 3000,A1
ugly,2,7478441,Oxford 3000,N/A
scared,2,5071401,Oxford 3000,B1
charge,2,93253122,Oxford 3000,B1
guilty,2,10588260,Oxford 3000,B1
prior,2,63181702,"High English frequency (63,181,702 > 20,000,000)",C1
lost,2,74772026,Oxford 3000,A2
dirty,2,16101662,Oxford 3000,A2
cousin,2,6460959,Oxford 3000,A2
dropped,2,12265666,Vocabulary level below C (A2),A2
stop,2,86868060,Oxford 3000,A1
submission,2,32740885,"High English frequency (32,740,885 > 20,000,000)",B2
taking,2,70312688,"High English frequency (70,312,688 > 20,000,000)",A2
ago,2,98839705,Oxford 3000,A2
piece,2,70299352,Oxford 3000,A2
probably,2,61626696,Oxford 3000,A2
split,2,22271070,Oxford 3000,B2
happy,2,63486618,Oxford 3000,A1
fell,2,15337043,Vocabulary level below C (A2),A2
according,2,72553085,Oxford 3000,N/A
caught,2,17749748,Vocabulary level below C (A2),A2
chair,2,56597075,Oxford 3000,A1
summer,2,70182891,Oxford 3000,A1
clean,2,46556374,Oxford 3000,A1
lady,2,58395651,Oxford 3000,B1
tight,2,20005001,Oxford 3000,B1
walk,2,46873435,Oxford 3000,A1
pulled,2,10724879,Vocabulary level below C (A2),A2
boat,2,49704793,Oxford 3000,A1
midnight,2,11673006,Oxford 3000,A2
shift,2,24490094,Oxford 3000,B2
enough,2,83592616,Oxford 3000,A2
dead,2,48412882,Oxford 3000,A2
killed,2,23240536,"High English frequency (23,240,536 > 20,000,000)",A2
attorney,2,57137817,"High English frequency (57,137,817 > 20,000,000)",B2
coffee,2,42858323,Oxford 3000,A1
serve,2,36697856,Oxford 3000,A2
bottom,2,47685192,Oxford 3000,A1
lose,2,24136984,Oxford 3000,A2
anyone,2,74326492,Oxford 3000,A2
stuff,2,82013389,Oxford 3000,B1
pick,2,55170145,Oxford 3000,B1
worked,2,38128226,"High English frequency (38,128,226 > 20,000,000)",A2
wire,2,36514826,Oxford 3000,B2
jesus,2,34929061,"High English frequency (34,929,061 > 20,000,000)",A2
tape,2,40660941,Oxford 3000,N/A
tech,2,95267334,"High English frequency (95,267,334 > 20,000,000)",B2
calm,2,8109866,Oxford 3000,B1
fine,2,75242969,Oxford 3000,A1
string,2,64902383,Oxford 3000,B2
fast,2,94085779,Oxford 3000,A1
simple,2,85761220,Oxford 3000,A2
gif,2,55673869,"High English frequency (55,673,869 > 20,000,000)",C1
bridge,2,43263827,Oxford 3000,A2
thin,2,16152400,Oxford 3000,A2
