word,series_frequency,english_frequency,filter_reason,vocabulary_level
dance,1,54450109,Oxford 3000,A1
wild,1,40270633,Oxford 3000,A2
husband,1,25002557,Oxford 3000,A1
float,1,10364173,Oxford 3000,B1
path,1,54711903,Oxford 3000,A2
tornado,1,2573937,Vocabulary level below C (B2),B2
storm,1,25855663,Oxford 3000,A2
beard,1,3527255,Vocabulary level below C (A1),A1
upstair,1,2573007,Oxford 3000,N/A
warm,1,23120649,Oxford 3000,A1
fix,1,39847571,Oxford 3000,B1
charter,1,22423253,"High English frequency (22,423,253 > 20,000,000)",N/A
underestimate,1,1021838,Vocabulary level below C (B2),B2
mistake,1,18974243,Oxford 3000,A2
pipe,1,22144510,Oxford 3000,B1
frost,1,6093848,Vocabulary level below C (B2),B2
poem,1,21571510,Oxford 3000,B1
marry,1,4986925,Oxford 3000,B1
picnic,1,5956874,Vocabulary level below C (A1),A1
worried,1,6610456,Oxford 3000,A2
stir,1,5260462,Vocabulary level below C (B1),B1
draw,1,28163819,Oxford 3000,A1
blade,1,16974849,Vocabulary level below C (B2),B2
missing,1,35813046,Oxford 3000,A2
sick,1,15965297,Oxford 3000,A2
holy,1,23780151,Oxford 3000,C1
tomorrow,1,21262762,Oxford 3000,A1
breakfast,1,39942370,Oxford 3000,A1
thick,1,14030556,Oxford 3000,B1
miracle,1,8241197,Vocabulary level below C (B2),B2
muddy,1,1879808,Vocabulary level below C (B2),B2
ice,1,42343402,Oxford 3000,A2
exercise,1,39699360,Oxford 3000,A2
simply,1,62012991,Oxford 3000,B2
seriously,1,14915797,Oxford 3000,B1
freedom,1,41224448,Oxford 3000,B2
football,1,56774707,Oxford 3000,A1
shy,1,4291245,Oxford 3000,B1
secret,1,44597035,Oxford 3000,B1
nobody,1,14624173,Easy word (easy_words.csv),A2
proper,1,28099582,Oxford 3000,B1
signature,1,33012896,"High English frequency (33,012,896 > 20,000,000)",B1
abroad,1,14837382,Oxford 3000,B1
remain,1,56191642,Oxford 3000,B2
quietly,1,3842577,Oxford 3000,B1
arrest,1,9888940,Oxford 3000,B1
postcard,1,12530737,Vocabulary level below C (A2),A2
blank,1,20059060,Oxford 3000,B1
laugh,1,12662275,Oxford 3000,A2
sad,1,13029702,Oxford 3000,A1
remind,1,9348091,Oxford 3000,B1
feather,1,5628588,Oxford 3000,B2
sin,1,22203268,"High English frequency (22,203,268 > 20,000,000)",C2
wear,1,32084183,Oxford 3000,A1
regret,1,4855136,Oxford 3000,B1
forty,1,7784432,Oxford 3000,A2
squeeze,1,3015480,Vocabulary level below C (B2),B2
fear,1,34286384,Oxford 3000,B1
wheel,1,44349913,Oxford 3000,A2
die,1,54277728,Oxford 3000,A1
violation,1,23386795,"High English frequency (23,386,795 > 20,000,000)",N/A
excited,1,9611150,Oxford 3000,A1
barely,1,6764292,Easy word (easy_words.csv),B2
excitement,1,5289856,Oxford 3000,B1
journey,1,21987224,Oxford 3000,A2
conclusion,1,29155507,Oxford 3000,B1
uncertain,1,3956957,Vocabulary level below C (B2),B2
shake,1,8515660,Oxford 3000,B1
