word,series_frequency,english_frequency,filter_reason,vocabulary_level
speak,2,39174652,Oxford 3000,A1
whole,2,85317360,Oxford 3000,A2
finding,2,57859980,Oxford 3000,N/A
behind,2,53892722,Oxford 3000,A1
asked,2,75532722,"High English frequency (75,532,722 > 20,000,000)",A2
conversation,2,19386773,Oxford 3000,A1
exactly,2,31759653,Oxford 3000,A2
scared,2,5071401,Oxford 3000,B1
beat,2,33984529,Easy word (easy_words.csv),B1
afraid,2,10858793,Oxford 3000,A2
couple,2,58208821,Oxford 3000,B1
dinner,2,27843687,Oxford 3000,A1
apologize,2,2591938,Oxford 3000,N/A
mind,2,84923564,Oxford 3000,B1
coming,2,70099649,"High English frequency (70,099,649 > 20,000,000)",A2
train,2,40164074,Oxford 3000,A1
immediately,2,37857880,Oxford 3000,A2
meaning,2,32485408,Oxford 3000,B1
recently,2,61635402,Oxford 3000,B1
started,2,77515342,"High English frequency (77,515,342 > 20,000,000)",A2
depressed,2,3358586,Oxford 3000,B1
shut,2,12663576,Oxford 3000,A2
solve,2,13452150,Oxford 3000,B1
mental,2,35689769,Oxford 3000,B2
trust,2,61432231,Oxford 3000,B1
talking,2,36617848,"High English frequency (36,617,848 > 20,000,000)",A2
shout,2,5588258,Oxford 3000,A2
mistake,2,18974243,Oxford 3000,A2
drink,2,40392266,Oxford 3000,A1
plenty,2,14364719,Oxford 3000,B1
flying,2,17948471,Oxford 3000,N/A
roll,2,39810763,Oxford 3000,B1
introduce,2,19589000,Oxford 3000,B1
daughter,2,33796898,Oxford 3000,A1
eat,2,32034082,Oxford 3000,A1
dealer,2,51642165,"High English frequency (51,642,165 > 20,000,000)",B2
