word,series_frequency,english_frequency,filter_reason,vocabulary_level
awake,2,3386179,Vocabulary level below C (B1),B1
fill,2,37778413,Oxford 3000,A2
strange,2,18322738,Vocabulary level below C (A2),A2
wind,2,55603262,Oxford 3000,A1
sharing,2,30181027,"High English frequency (30,181,027 > 20,000,000)",N/A
shoot,2,15221977,Easy word (easy_words.csv),B1
quickly,2,40161558,Oxford 3000,A2
extract,2,14851435,Vocabulary level below C (B2),B2
jail,2,8247357,Vocabulary level below C (B1),B1
attack,2,55851080,Oxford 3000,B1
bridge,2,43263827,Oxford 3000,A2
draw,2,28163819,Oxford 3000,A1
lose,2,24136984,Oxford 3000,A2
doubt,2,23256721,Oxford 3000,B1
serious,2,38316678,Oxford 3000,B1
necessary,2,72715604,Oxford 3000,B1
drink,2,40392266,Oxford 3000,A1
bother,2,5790758,Oxford 3000,A2
imagination,2,7603918,Oxford 3000,B1
depth,2,34716555,Oxford 3000,B1
forth,2,20149609,"High English frequency (20,149,609 > 20,000,000)",N/A
chemist,2,3158203,Vocabulary level below C (A2),A2
shooting,2,15473911,Oxford 3000,B2
suspect,2,12963107,Oxford 3000,B2
quite,2,58809324,Oxford 3000,A2
architecture,2,44848499,Oxford 3000,B1
excuse,2,6390272,Oxford 3000,B1
closed,2,41782645,Oxford 3000,A1
loop,2,26611843,"High English frequency (26,611,843 > 20,000,000)",N/A
complicated,2,8423441,Oxford 3000,B1
lovely,2,13979829,Oxford 3000,A2
tourist,2,20069549,Oxford 3000,A2
ten,2,50614853,Oxford 3000,A1
stable,2,19375652,Oxford 3000,C1
concern,2,53677487,Oxford 3000,B2
seed,2,28985087,Oxford 3000,B2
directly,2,58144287,Oxford 3000,B1
beside,2,17789660,Vocabulary level below C (A2),A2
attorney,2,57137817,"High English frequency (57,137,817 > 20,000,000)",N/A
elegant,2,10137738,Vocabulary level below C (B2),B2
passed,2,33242084,"High English frequency (33,242,084 > 20,000,000)",N/A
bottom,2,47685192,Oxford 3000,A1
warn,2,6936511,Oxford 3000,B1
asking,2,19887691,Easy word (easy_words.csv),N/A
split,2,22271070,Oxford 3000,B2
translate,2,12774685,Oxford 3000,B1
emotional,2,13160826,Oxford 3000,B2
forgive,2,3379266,Oxford 3000,B1
normal,2,56868739,Oxford 3000,A2
sydney,2,25965245,"High English frequency (25,965,245 > 20,000,000)",N/A
marry,2,4986925,Oxford 3000,B1
late,2,65998289,Oxford 3000,A1
spend,2,29216744,Oxford 3000,A2
anniversary,2,20116434,Oxford 3000,B1
promise,2,16019259,Oxford 3000,B1
lock,2,28790637,Oxford 3000,B1
saw,2,50570151,"High English frequency (50,570,151 > 20,000,000)",N/A
trouble,2,27529484,Oxford 3000,B1
taxi,2,7292568,Oxford 3000,A1
afraid,2,10858793,Oxford 3000,A2
behind,2,53892722,Oxford 3000,A1
decade,2,22089752,Oxford 3000,B2
army,2,46902606,Oxford 3000,C2
whose,2,43634263,Oxford 3000,B1
useful,2,58144584,Oxford 3000,A2
meaningful,2,6768984,Vocabulary level below C (B2),B2
lower,2,73933807,Oxford 3000,B2
ourself,2,13702364,Oxford 3000,N/A
eventually,2,17731742,Oxford 3000,B2
admit,2,11680592,Oxford 3000,B1
changed,2,45453557,"High English frequency (45,453,557 > 20,000,000)",N/A
certain,2,73267676,Oxford 3000,B1
ride,2,32614205,Oxford 3000,A1
sent,2,68953120,"High English frequency (68,953,120 > 20,000,000)",N/A
alarm,2,21534294,Oxford 3000,B1
cut,2,74169573,Oxford 3000,A2
hang,2,13364783,Oxford 3000,B1
confused,2,8673715,Oxford 3000,B1
shade,2,12130357,Oxford 3000,B1
towel,2,9146531,Oxford 3000,A2
cliff,2,8197714,Vocabulary level below C (B1),B1
notion,1,9830839,Oxford 3000,C1
bacteria,1,7530969,Oxford 3000,C1
theft,1,13252916,Vocabulary level below C (B2),B2
defense,1,37819618,"High English frequency (37,819,618 > 20,000,000)",N/A
enjoy,1,54157761,Oxford 3000,A1
evening,1,36714169,Oxford 3000,A1
consider,1,60645606,Oxford 3000,B1
proposal,1,47678318,Oxford 3000,B2
looked,1,31988351,"High English frequency (31,988,351 > 20,000,000)",N/A
mentioned,1,28566238,"High English frequency (28,566,238 > 20,000,000)",N/A
survive,1,8286260,Oxford 3000,B2
clean,1,46556374,Oxford 3000,A1
dive,1,8254655,Vocabulary level below C (B1),B1
missing,1,35813046,Oxford 3000,A2
taste,1,20925313,Oxford 3000,B1
partial,1,14733929,Vocabulary level below C (B2),B2
british,1,70912501,"High English frequency (70,912,501 > 20,000,000)",N/A
painter,1,6452604,Oxford 3000,A2
fresh,1,38781893,Oxford 3000,A2
envelope,1,11118387,Vocabulary level below C (A2),A2
employer,1,42959352,Oxford 3000,B1
killing,1,13478027,Oxford 3000,B1
particularly,1,42160203,Oxford 3000,B1
married,1,30232332,Oxford 3000,A2
woman,1,71398090,Oxford 3000,A1
dilemma,1,3121080,Vocabulary level below C (B2),B2
obvious,1,15533662,Oxford 3000,B1
failure,1,41811453,Oxford 3000,B2
simply,1,62012991,Oxford 3000,B2
definitely,1,15922257,Oxford 3000,B1
wool,1,7750689,Oxford 3000,A2
reputation,1,11548609,Vocabulary level below C (B2),B2
mess,1,7335889,Oxford 3000,B1
fault,1,16246310,Oxford 3000,B2
cheek,1,4657218,Easy word (easy_words.csv),B1
hate,1,23308836,Oxford 3000,A2
grandpa,1,1496650,Vocabulary level below C (A2),A2
roof,1,16362969,Oxford 3000,A2
showing,1,48048028,"High English frequency (48,048,028 > 20,000,000)",N/A
leg,1,39781266,Oxford 3000,A1
expansion,1,22107831,"High English frequency (22,107,831 > 20,000,000)",B2
disappear,1,4978097,Oxford 3000,B1
lie,1,29713856,Oxford 3000,A2
quiet,1,16784967,Oxford 3000,A2
regard,1,31585197,Oxford 3000,B2
sold,1,42979181,"High English frequency (42,979,181 > 20,000,000)",N/A
bargain,1,30316202,"High English frequency (30,316,202 > 20,000,000)",B2
satisfaction,1,19766524,Vocabulary level below C (B2),B2
instead,1,56499843,Oxford 3000,A2
thinking,1,41347669,Oxford 3000,N/A
trace,1,15186073,Vocabulary level below C (B2),B2
square,1,49224570,Oxford 3000,A2
crew,1,25430159,Oxford 3000,B1
competitor,1,10827967,Oxford 3000,B1
poor,1,48168685,Oxford 3000,A1
paris,1,48831449,"High English frequency (48,831,449 > 20,000,000)",N/A
cupboard,1,1643792,Oxford 3000,A2
nightmare,1,6582449,Oxford 3000,B1
brought,1,39794764,"High English frequency (39,794,764 > 20,000,000)",N/A
permanently,1,4849017,Vocabulary level below C (B2),B2
themself,1,47355436,Oxford 3000,N/A
cathedral,1,6109754,Vocabulary level below C (A2),A2
fantasy,1,43092529,"High English frequency (43,092,529 > 20,000,000)",B2
pleased,1,13215862,Oxford 3000,A2
discuss,1,50365566,Oxford 3000,A2
describe,1,40822561,Oxford 3000,A2
strictly,1,10169150,Vocabulary level below C (B2),B2
solve,1,13452150,Oxford 3000,B1
potential,1,67820080,Oxford 3000,B2
aspect,1,43728930,Oxford 3000,B2
sometime,1,52184367,Oxford 3000,N/A
genuine,1,13191602,Vocabulary level below C (B2),B2
inspiration,1,9390784,Vocabulary level below C (B2),B2
continuously,1,5610397,Vocabulary level below C (B2),B2
simultaneously,1,7550101,Vocabulary level below C (B2),B2
taking,1,70312688,"High English frequency (70,312,688 > 20,000,000)",N/A
acquire,1,11011610,Oxford 3000,B2
beginning,1,51574347,Oxford 3000,A2
workshop,1,51291770,"High English frequency (51,291,770 > 20,000,000)",C1
lesson,1,40960406,Oxford 3000,A1
shared,1,30988860,"High English frequency (30,988,860 > 20,000,000)",N/A
hurt,1,15892533,Oxford 3000,A2
military,1,71379973,Oxford 3000,B2
developed,1,63250401,"High English frequency (63,250,401 > 20,000,000)",B2
soldier,1,26207707,Oxford 3000,B1
stab,1,1914035,Vocabulary level below C (B2),B2
therefore,1,62082477,Oxford 3000,B1
slow,1,28034239,Oxford 3000,A1
literally,1,7123178,Vocabulary level below C (B2),B2
secure,1,63589411,Oxford 3000,B2
automatically,1,35225937,"High English frequency (35,225,937 > 20,000,000)",B2
visual,1,51525778,Oxford 3000,B2
physic,1,29888178,Oxford 3000,N/A
sense,1,52629633,Oxford 3000,B1
blood,1,61544877,Oxford 3000,A2
fighting,1,20036994,Oxford 3000,B2
infection,1,23505302,Oxford 3000,B2
changing,1,32076618,"High English frequency (32,076,618 > 20,000,000)",N/A
impressive,1,8963757,Oxford 3000,B2
clock,1,35223865,Oxford 3000,A1
mrs,1,12206596,Vocabulary level below C (A1),A1
potentially,1,10541780,Vocabulary level below C (B2),B2
heavy,1,37779023,Oxford 3000,A2
coin,1,26545061,Oxford 3000,B1
unique,1,63269324,Oxford 3000,B2
touch,1,39762539,Oxford 3000,B1
defeat,1,7838694,Oxford 3000,B1
purpose,1,64314952,Oxford 3000,B1
balance,1,45768130,Oxford 3000,B2
particular,1,73860048,Oxford 3000,B2
beyond,1,47315243,Oxford 3000,B2
bury,1,3091991,Oxford 3000,B1
pick,1,55170145,Oxford 3000,B1
yard,1,29808940,Oxford 3000,B1
plenty,1,14364719,Oxford 3000,B1
breed,1,14785360,Vocabulary level below C (B2),B2
buying,1,53534781,"High English frequency (53,534,781 > 20,000,000)",N/A
spelling,1,7892605,Oxford 3000,A2
improved,1,27397478,"High English frequency (27,397,478 > 20,000,000)",B2
handwriting,1,1649048,Vocabulary level below C (B1),B1
perfectly,1,10698357,Oxford 3000,B1
interesting,1,46983244,Oxford 3000,A1
mud,1,6173677,Oxford 3000,B2
perform,1,36504754,Oxford 3000,B1
naturally,1,10578629,Oxford 3000,B2
motivation,1,8447965,Vocabulary level below C (B2),B2
anti,1,61227238,"High English frequency (61,227,238 > 20,000,000)",N/A
prejudice,1,5475413,Vocabulary level below C (B2),B2
absolute,1,16420465,Oxford 3000,B2
downstair,1,1722288,Oxford 3000,N/A
waiter,1,1958673,Oxford 3000,A1
lift,1,19771136,Oxford 3000,A2
pure,1,22853378,Oxford 3000,B1
creation,1,34663663,Oxford 3000,B2
cheat,1,34010404,Oxford 3000,B2
shape,1,32767300,Oxford 3000,B1
disguise,1,1460125,Vocabulary level below C (B2),B2
boundary,1,22579174,"High English frequency (22,579,174 > 20,000,000)",C1
hide,1,28857707,Oxford 3000,B1
catch,1,23016856,Oxford 3000,A1
polite,1,2215950,Oxford 3000,A2
ugly,1,7478441,Oxford 3000,N/A
seeking,1,28023068,"High English frequency (28,023,068 > 20,000,000)",N/A
rarely,1,8361371,Oxford 3000,B1
twelve,1,11182087,Oxford 3000,A1
connected,1,28448231,Oxford 3000,N/A
otherwise,1,53406486,Oxford 3000,B1
sharp,1,25388933,Oxford 3000,B1
typical,1,20693008,Oxford 3000,B1
compete,1,9836223,Oxford 3000,B1
specialty,1,28554405,"High English frequency (28,554,405 > 20,000,000)",N/A
settlement,1,21645629,"High English frequency (21,645,629 > 20,000,000)",C1
imperative,1,2618155,Vocabulary level below C (B2),B2
observe,1,7556517,Oxford 3000,B2
adopt,1,12786421,Oxford 3000,B2
physical,1,64228658,Oxford 3000,B2
presence,1,28703455,Oxford 3000,B2
precisely,1,6265488,Vocabulary level below C (B2),B2
generated,1,38437769,"High English frequency (38,437,769 > 20,000,000)",N/A
running,1,72955000,Oxford 3000,A2
experiment,1,28471974,Oxford 3000,B1
keeping,1,25280309,"High English frequency (25,280,309 > 20,000,000)",N/A
relate,1,14764294,Oxford 3000,C2
obviously,1,15702193,Oxford 3000,B1
reject,1,9318020,Oxford 3000,B2
motivated,1,5411329,Vocabulary level below C (B2),B2
stressed,1,4422630,Vocabulary level below C (B1),B1
breaking,1,29841004,"High English frequency (29,841,004 > 20,000,000)",N/A
negative,1,30504487,Oxford 3000,A2
reaction,1,26909891,Oxford 3000,B2
contribution,1,42347798,Oxford 3000,B2
collapse,1,8393063,Oxford 3000,B2
combine,1,19745412,Oxford 3000,B2
extremely,1,24102186,Oxford 3000,B1
math,1,31863783,Oxford 3000,N/A
clever,1,4865097,Oxford 3000,A1
inner,1,17581749,Vocabulary level below C (B2),B2
ear,1,22197043,Oxford 3000,A1
musical,1,48683983,Oxford 3000,A2
surgery,1,41091411,Oxford 3000,B2
scheduled,1,20699522,Easy word (easy_words.csv),B2
dental,1,23240707,"High English frequency (23,240,707 > 20,000,000)",B2
knee,1,12677700,Oxford 3000,B1
flying,1,17948471,Oxford 3000,N/A
unexpected,1,6891123,Oxford 3000,B1
maintenance,1,52006621,"High English frequency (52,006,621 > 20,000,000)",B2
nose,1,10507356,Oxford 3000,A1
cabin,1,11261849,Vocabulary level below C (B1),B1
bought,1,31501377,"High English frequency (31,501,377 > 20,000,000)",N/A
airline,1,35959110,Oxford 3000,B1
seemed,1,20472519,"High English frequency (20,472,519 > 20,000,000)",N/A
terrific,1,3652629,Vocabulary level below C (B1),B1
calling,1,30005364,"High English frequency (30,005,364 > 20,000,000)",N/A
smile,1,17209901,Oxford 3000,B1
beautiful,1,58503804,Oxford 3000,A1
panic,1,6649224,Vocabulary level below C (B2),B2
whatever,1,31901912,Oxford 3000,B1
lover,1,19192091,Vocabulary level below C (B1),B1
suite,1,71388199,"High English frequency (71,388,199 > 20,000,000)",N/A
prison,1,18807326,Oxford 3000,B1
funeral,1,13847723,Vocabulary level below C (B2),B2
thursday,1,69519002,Oxford 3000,A1
accompany,1,4530469,Oxford 3000,B1
tuesday,1,71639310,Oxford 3000,A1
absolutely,1,20816571,Oxford 3000,B1
peace,1,47872263,Oxford 3000,B1
champagne,1,5960028,Vocabulary level below C (A2),A2
singing,1,10349448,Oxford 3000,A2
downtown,1,20983220,"High English frequency (20,983,220 > 20,000,000)",N/A
responsibility,1,72155717,Oxford 3000,B2
background,1,59494239,Oxford 3000,B1
sub,1,49955820,"High English frequency (49,955,820 > 20,000,000)",N/A
careful,1,11836566,Oxford 3000,A2
misery,1,2646232,Vocabulary level below C (B2),B2
heavily,1,8136563,Oxford 3000,B1
raw,1,25202278,Oxford 3000,B1
except,1,52230850,Oxford 3000,A2
upstair,1,2573007,Oxford 3000,N/A
till,1,16477131,Oxford 3000,A2
egg,1,23652042,Oxford 3000,A1
worked,1,38128226,"High English frequency (38,128,226 > 20,000,000)",N/A
led,1,49275665,"High English frequency (49,275,665 > 20,000,000)",N/A
zone,1,56616482,Oxford 3000,B1
raise,1,21099943,Oxford 3000,B1
surrounding,1,19273875,Oxford 3000,B2
downward,1,3231710,Oxford 3000,C1
forward,1,60355595,Oxford 3000,B1
shake,1,8515660,Oxford 3000,B1
shut,1,12663576,Oxford 3000,A2
bookshelf,1,2995072,Vocabulary level below C (A2),A2
hundred,1,39367996,Oxford 3000,A2
crack,1,20985674,"High English frequency (20,985,674 > 20,000,000)",B2
chest,1,14853860,Oxford 3000,B2
neither,1,22640226,Oxford 3000,B2
intense,1,8202396,Oxford 3000,C1
worst,1,16975343,Oxford 3000,A2
appreciate,1,14762756,Oxford 3000,B2
heard,1,45436523,"High English frequency (45,436,523 > 20,000,000)",N/A
precious,1,9529904,Vocabulary level below C (B2),B2
barely,1,6764292,Easy word (easy_words.csv),B2
took,1,66297175,"High English frequency (66,297,175 > 20,000,000)",N/A
convinced,1,5987616,Oxford 3000,B2
carry,1,39978069,Oxford 3000,A1
wall,1,74268226,Oxford 3000,A1
kept,1,27838368,"High English frequency (27,838,368 > 20,000,000)",N/A
wound,1,9054650,Oxford 3000,B2
shore,1,16779714,Vocabulary level below C (B1),B1
sight,1,18090913,Oxford 3000,B1
stand,1,65383320,Oxford 3000,A2
soul,1,38590733,Oxford 3000,A2
youth,1,53352371,Oxford 3000,B1
difference,1,69547459,Oxford 3000,A2
onto,1,26411439,Oxford 3000,B1
honey,1,10476847,Vocabulary level below C (A2),A2
filed,1,30734097,"High English frequency (30,734,097 > 20,000,000)",N/A
herself,1,13479005,Oxford 3000,A2
responsible,1,65319659,Oxford 3000,B2
succeed,1,9001768,Oxford 3000,B1
tap,1,11461179,Vocabulary level below C (B1),B1
eight,1,32784155,Oxford 3000,A1
nine,1,27015750,Oxford 3000,A1
bag,1,70582480,Oxford 3000,A1
faster,1,31541236,"High English frequency (31,541,236 > 20,000,000)",N/A
totally,1,24276857,Oxford 3000,B1
darling,1,3925050,Easy word (easy_words.csv),B2
repair,1,59722291,Oxford 3000,A2
excellent,1,60316327,Oxford 3000,A2
learned,1,23121323,"High English frequency (23,121,323 > 20,000,000)",N/A
lady,1,58395651,Oxford 3000,B1
carefully,1,16675728,Oxford 3000,A2
sweet,1,35276616,Oxford 3000,A1
boring,1,6696632,Oxford 3000,A1
goe,1,47478275,"High English frequency (47,478,275 > 20,000,000)",N/A
pleasure,1,19379792,Oxford 3000,B1
leaving,1,23878642,"High English frequency (23,878,642 > 20,000,000)",N/A
bored,1,5114852,Oxford 3000,A1
funny,1,34894102,Oxford 3000,A1
worry,1,16187062,Oxford 3000,A2
approve,1,9410993,Oxford 3000,B1
amusing,1,2419640,Vocabulary level below C (B1),B1
driving,1,40033859,Oxford 3000,N/A
moving,1,51765877,"High English frequency (51,765,877 > 20,000,000)",B2
specialize,1,3438151,Vocabulary level below C (B2),B2
drawing,1,30042742,Oxford 3000,A2
kiss,1,17375996,Oxford 3000,A2
probably,1,61626696,Oxford 3000,A2
remain,1,56191642,Oxford 3000,B2
rain,1,28603523,Oxford 3000,A1
holding,1,35015197,"High English frequency (35,015,197 > 20,000,000)",N/A
pop,1,57137816,Oxford 3000,A2
represent,1,45721572,Oxford 3000,B2
fifth,1,16646993,Easy word (easy_words.csv),A2
judge,1,41823225,Oxford 3000,B1
barrier,1,16716937,Oxford 3000,B2
nice,1,69395609,Oxford 3000,A1
fellow,1,20549095,Oxford 3000,B2
starting,1,68080206,"High English frequency (68,080,206 > 20,000,000)",N/A
throw,1,23258699,Oxford 3000,A2
rise,1,29535295,Oxford 3000,B1
insult,1,3117634,Vocabulary level below C (B2),B2
challenge,1,59082589,Oxford 3000,B1
worthy,1,6960825,Easy word (easy_words.csv),C1
chase,1,10971945,Vocabulary level below C (B2),B2
hopefully,1,10304848,Vocabulary level below C (B1),B1
brief,1,38472007,Oxford 3000,B1
upper,1,38952299,Oxford 3000,B1
tower,1,28125182,Oxford 3000,B1
sixty,1,6161284,Oxford 3000,A2
climb,1,6761765,Oxford 3000,A2
terrace,1,8399984,Vocabulary level below C (B2),B2
ahead,1,28375319,Oxford 3000,B1
finish,1,34189762,Oxford 3000,A1
couple,1,58208821,Oxford 3000,B1
outside,1,67458757,Oxford 3000,A1
hurry,1,3620126,Vocabulary level below C (A2),A2
trap,1,11197166,Vocabulary level below C (B2),B2
shame,1,6882495,Oxford 3000,C1
swear,1,3406203,Oxford 3000,B2
blow,1,33901158,Oxford 3000,B1
silly,1,6833654,Oxford 3000,B1
incredible,1,12399463,Oxford 3000,B1
neighborhood,1,28783336,"High English frequency (28,783,336 > 20,000,000)",N/A
moved,1,35713495,"High English frequency (35,713,495 > 20,000,000)",N/A
pregnant,1,19969365,Oxford 3000,B1
anonymous,1,32563033,"High English frequency (32,563,033 > 20,000,000)",C2
police,1,64560602,Oxford 3000,A2
hopeless,1,1315103,Vocabulary level below C (B1),B1
caused,1,27036899,"High English frequency (27,036,899 > 20,000,000)",N/A
